$Date;$Time;FH11_Z4_TEMP_SP;FH11_Z4_TEMP_PV;FH11_Z3_TEMP_PV;FH11_Z3_TEMP_MT;FH11_Z3_TEMP_MB;FH11_Z4_TEMP_MB;FH11_Z4_TEMP_MM;FH11_Z4_TEMP_MT;FH11_Z4_MIX_VLV_POS_PV;FH11_Z4_MIX_PRES_PV;FH11_Z4_MIX_PRES_LL;FH11_Z4_MIX_PRES_HL;FH11_PULL
04/23/18;12:29:32;1178;1178.501;1182.986;1182.986;1179.224;1174.74;1175.463;1178.501;26.47569;1.967592;0.6;6;44.11584
04/23/18;12:29:33;1178;1178.501;1182.986;1182.986;1179.224;1174.74;1175.463;1178.501;26.47569;1.964699;0.6;6;44.11584
04/23/18;12:29:34;1178;1178.501;1182.986;1182.986;1179.224;1174.884;1175.463;1178.501;26.93866;1.993634;0.6;6;44.11584
04/23/18;12:29:35;1178;1178.501;1182.986;1182.986;1179.224;1174.74;1175.463;1178.501;26.93866;2.002315;0.6;6;44.11584
04/23/18;12:29:36;1178;1178.501;1182.986;1182.986;1179.224;1174.74;1175.463;1178.501;26.93866;2.013889;0.6;6;44.11584
04/23/18;12:29:37;1178;1178.501;1182.986;1182.986;1179.224;1174.74;1175.463;1178.501;26.93866;1.993634;0.6;6;44.11584
04/23/18;12:29:38;1178;1178.501;1182.841;1182.841;1179.224;1174.74;1175.463;1178.501;26.93866;2.008102;0.6;6;44.11584
04/23/18;12:29:39;1178;1178.501;1182.986;1182.986;1179.224;1174.74;1175.463;1178.501;26.93866;2.002315;0.6;6;44.11584
04/23/18;12:29:40;1178;1178.501;1182.986;1182.986;1179.224;1174.884;1175.463;1178.501;26.93866;1.999421;0.6;6;44.11584
04/23/18;12:29:41;1178;1178.501;1182.986;1182.986;1179.224;1174.74;1175.463;1178.501;26.93866;2.013889;0.6;6;44.11584
04/23/18;12:29:42;1178;1178.501;1182.986;1182.986;1179.224;1174.884;1175.463;1178.501;26.93866;1.993634;0.6;6;44.11584
04/23/18;12:29:43;1178;1178.646;1182.986;1182.986;1179.224;1174.74;1175.463;1178.646;26.93866;2.010995;0.6;6;44.11584
04/23/18;12:29:44;1178;1178.501;1182.986;1182.986;1179.224;1174.74;1175.463;1178.501;26.93866;1.999421;0.6;6;44.11584
04/23/18;12:29:45;1178;1178.501;1182.986;1182.986;1179.224;1174.74;1175.463;1178.501;26.93866;1.996528;0.6;6;44.11584
04/23/18;12:29:46;1178;1178.501;1182.986;1182.986;1179.224;1174.74;1175.463;1178.501;26.93866;1.999421;0.6;6;44.11584
04/23/18;12:29:47;1178;1178.501;1182.986;1182.986;1179.224;1174.884;1175.463;1178.501;26.93866;2.010995;0.6;6;44.11584
04/23/18;12:29:48;1178;1178.501;1182.986;1182.986;1179.224;1174.884;1175.463;1178.501;26.93866;1.993634;0.6;6;44.11584
04/23/18;12:29:49;1178;1178.501;1182.986;1182.986;1179.369;1174.884;1175.463;1178.501;26.93866;2.010995;0.6;6;44.11584
04/23/18;12:29:50;1178;1178.501;1182.986;1182.986;1179.369;1174.884;1175.463;1178.501;26.93866;2.008102;0.6;6;44.11584
04/23/18;12:29:51;1178;1178.501;1182.986;1182.986;1179.225;1174.74;1175.463;1178.501;26.93866;1.996528;0.6;6;44.11584
04/23/18;12:29:52;1178;1178.646;1182.986;1182.986;1179.369;1174.884;1175.463;1178.646;26.93866;2.008102;0.6;6;44.11584
04/23/18;12:29:53;1178;1178.501;1182.986;1182.986;1179.225;1174.74;1175.463;1178.501;26.93866;2.008102;0.6;6;44.11584
04/23/18;12:29:54;1178;1178.501;1182.986;1182.986;1179.369;1174.884;1175.463;1178.501;26.93866;2.002315;0.6;6;44.11584
04/23/18;12:29:55;1178;1178.501;1182.986;1182.986;1179.369;1174.884;1175.463;1178.501;26.93866;2.022569;0.6;6;44.11584
04/23/18;12:29:56;1178;1178.501;1182.841;1182.841;1179.369;1174.884;1175.463;1178.501;26.93866;1.993634;0.6;6;44.11584
04/23/18;12:29:57;1178;1178.501;1182.986;1182.986;1179.369;1174.884;1175.463;1178.501;26.93866;2.010995;0.6;6;44.11584
04/23/18;12:29:58;1178;1178.501;1182.986;1182.986;1179.369;1174.884;1175.463;1178.501;26.93866;2.002315;0.6;6;44.11584
04/23/18;12:29:59;1178;1178.501;1182.841;1182.841;1179.369;1174.884;1175.463;1178.501;26.93866;1.996528;0.6;6;44.11584
04/23/18;12:30:00;1178;1178.501;1182.841;1182.841;1179.369;1174.74;1175.463;1178.501;26.93866;2.013889;0.6;6;44.11584
04/23/18;12:30:01;1178;1178.501;1182.986;1182.986;1179.369;1174.884;1175.463;1178.501;26.93866;1.98206;0.6;6;44.11584
04/23/18;12:30:02;1178;1178.646;1182.986;1182.986;1179.225;1174.884;1175.463;1178.646;26.93866;1.984954;0.6;6;44.11584
04/23/18;12:30:03;1178;1178.646;1182.841;1182.841;1179.225;1174.74;1175.463;1178.646;26.93866;2.008102;0.6;6;44.11584
04/23/18;12:30:04;1178;1178.501;1182.986;1182.986;1179.225;1174.884;1175.463;1178.501;26.93866;1.993634;0.6;6;44.11584
04/23/18;12:30:05;1178;1178.501;1182.841;1182.841;1179.369;1174.884;1175.463;1178.501;26.93866;2.016782;0.6;6;44.11584
04/23/18;12:30:06;1178;1178.646;1182.986;1182.986;1179.225;1174.884;1175.463;1178.646;26.93866;2.010995;0.6;6;44.11584
04/23/18;12:30:07;1178;1178.501;1182.986;1182.986;1179.369;1174.884;1175.463;1178.501;26.93866;1.987847;0.6;6;44.11584
04/23/18;12:30:08;1178;1178.501;1182.986;1182.986;1179.369;1174.884;1175.463;1178.501;26.93866;1.999421;0.6;6;44.11584
04/23/18;12:30:09;1178;1178.501;1182.986;1182.986;1179.369;1174.884;1175.463;1178.501;26.93866;1.999421;0.6;6;44.11584
04/23/18;12:30:10;1178;1178.501;1182.986;1182.986;1179.369;1174.884;1175.463;1178.501;26.93866;1.993634;0.6;6;44.11584
04/23/18;12:30:11;1178;1178.501;1182.986;1182.986;1179.369;1174.884;1175.463;1178.501;26.93866;2.016782;0.6;6;44.11584
04/23/18;12:30:12;1178;1178.501;1182.986;1182.986;1179.369;1174.884;1175.463;1178.501;26.93866;1.984954;0.6;6;44.11584
04/23/18;12:30:13;1178;1178.501;1182.986;1182.986;1179.369;1174.884;1175.463;1178.501;26.93866;2.010995;0.6;6;44.11584
04/23/18;12:30:14;1178;1178.501;1182.986;1182.986;1179.369;1174.884;1175.463;1178.501;26.93866;2.022569;0.6;6;44.11584
04/23/18;12:30:15;1178;1178.646;1182.986;1182.986;1179.369;1174.884;1175.463;1178.646;26.93866;1.996528;0.6;6;44.11584
04/23/18;12:30:16;1178;1178.501;1182.986;1182.986;1179.369;1174.884;1175.608;1178.501;26.93866;2.010995;0.6;6;44.11584
04/23/18;12:30:17;1178;1178.501;1182.986;1182.986;1179.369;1174.884;1175.608;1178.501;26.93866;1.987847;0.6;6;44.11584
04/23/18;12:30:18;1178;1178.501;1182.986;1182.986;1179.369;1174.884;1175.463;1178.501;26.93866;2.008102;0.6;6;44.11584
04/23/18;12:30:19;1178;1178.501;1182.986;1182.986;1179.225;1174.884;1175.463;1178.501;26.93866;2.016782;0.6;6;44.11584
04/23/18;12:30:20;1178;1178.501;1182.841;1182.841;1179.369;1174.884;1175.463;1178.501;26.93866;1.999421;0.6;6;44.11584
04/23/18;12:30:21;1178;1178.501;1182.841;1182.841;1179.369;1174.884;1175.463;1178.501;26.93866;2.010995;0.6;6;44.11584
04/23/18;12:30:22;1178;1178.501;1182.986;1182.986;1179.369;1174.884;1175.608;1178.501;26.93866;1.979167;0.6;6;44.11584
04/23/18;12:30:23;1178;1178.501;1182.841;1182.841;1179.369;1174.884;1175.608;1178.501;26.93866;2.002315;0.6;6;44.11584
04/23/18;12:30:24;1178;1178.501;1182.986;1182.986;1179.369;1174.884;1175.463;1178.501;26.93866;2.022569;0.6;6;44.11584
04/23/18;12:30:25;1178;1178.501;1182.986;1182.986;1179.369;1174.884;1175.463;1178.501;26.93866;1.987847;0.6;6;44.11584
04/23/18;12:30:26;1178;1178.501;1182.841;1182.841;1179.369;1174.884;1175.463;1178.501;26.93866;1.996528;0.6;6;44.11584
04/23/18;12:30:27;1178;1178.646;1182.986;1182.986;1179.369;1174.884;1175.608;1178.646;26.93866;2.016782;0.6;6;44.11584
04/23/18;12:30:28;1178;1178.501;1182.841;1182.841;1179.369;1174.884;1175.463;1178.501;26.93866;1.999421;0.6;6;44.11584
04/23/18;12:30:29;1178;1178.501;1182.841;1182.841;1179.369;1174.884;1175.608;1178.501;26.93866;2.002315;0.6;6;44.11584
04/23/18;12:30:30;1178;1178.501;1182.841;1182.841;1179.369;1174.884;1175.608;1178.501;26.93866;2.016782;0.6;6;44.11584
04/23/18;12:30:31;1178;1178.501;1182.986;1182.986;1179.369;1174.884;1175.608;1178.501;26.93866;1.996528;0.6;6;44.11584
04/23/18;12:30:32;1178;1178.501;1182.986;1182.986;1179.369;1174.884;1175.608;1178.501;26.93866;2.03125;0.6;6;44.11584
04/23/18;12:30:33;1178;1178.501;1182.841;1182.841;1179.369;1174.884;1175.608;1178.501;26.93866;1.996528;0.6;6;44.11584
04/23/18;12:30:34;1178;1178.501;1182.986;1182.986;1179.369;1174.884;1175.608;1178.501;26.93866;1.993634;0.6;6;44.11584
04/23/18;12:30:35;1178;1178.646;1182.841;1182.841;1179.369;1174.884;1175.463;1178.646;26.93866;2.008102;0.6;6;44.11584
04/23/18;12:30:36;1178;1178.501;1182.841;1182.841;1179.369;1174.884;1175.608;1178.501;26.88079;1.993634;0.6;6;44.11584
04/23/18;12:30:37;1178;1178.501;1182.841;1182.841;1179.369;1174.884;1175.608;1178.501;26.88079;2.010995;0.6;6;44.11584
04/23/18;12:30:38;1178;1178.646;1182.841;1182.841;1179.369;1175.029;1175.608;1178.646;26.88079;2.016782;0.6;6;44.11584
04/23/18;12:30:39;1178;1178.501;1182.841;1182.841;1179.369;1175.029;1175.608;1178.501;26.88079;1.987847;0.6;6;44.11584
04/23/18;12:30:40;1178;1178.501;1182.841;1182.841;1179.369;1175.029;1175.608;1178.501;26.88079;1.987847;0.6;6;44.11584
04/23/18;12:30:41;1178;1178.646;1182.841;1182.841;1179.369;1175.029;1175.608;1178.646;26.88079;1.979167;0.6;6;44.11584
04/23/18;12:30:42;1178;1178.501;1182.986;1182.986;1179.369;1175.029;1175.608;1178.501;26.88079;1.993634;0.6;6;44.11584
04/23/18;12:30:43;1178;1178.501;1182.986;1182.986;1179.369;1175.029;1175.608;1178.501;26.88079;2.028356;0.6;6;44.11584
04/23/18;12:30:44;1178;1178.646;1182.986;1182.986;1179.369;1175.029;1175.608;1178.646;26.88079;1.996528;0.6;6;44.11584
04/23/18;12:30:45;1178;1178.501;1182.841;1182.841;1179.369;1175.029;1175.608;1178.501;26.88079;2.010995;0.6;6;44.11584
04/23/18;12:30:46;1178;1178.501;1182.841;1182.841;1179.369;1175.029;1175.608;1178.501;26.88079;2.008102;0.6;6;44.11584
04/23/18;12:30:47;1178;1178.501;1182.841;1182.841;1179.369;1175.029;1175.608;1178.501;26.88079;1.984954;0.6;6;44.11584
04/23/18;12:30:48;1178;1178.501;1182.986;1182.986;1179.369;1174.884;1175.608;1178.501;26.88079;1.987847;0.6;6;44.11584
04/23/18;12:30:49;1178;1178.646;1182.841;1182.841;1179.369;1174.884;1175.608;1178.646;26.88079;1.993634;0.6;6;44.11584
04/23/18;12:30:50;1178;1178.501;1182.841;1182.841;1179.369;1174.884;1175.608;1178.501;26.64931;2.008102;0.6;6;44.11584
04/23/18;12:30:51;1178;1178.501;1182.841;1182.841;1179.369;1175.029;1175.608;1178.501;26.64931;1.97338;0.6;6;44.11584
04/23/18;12:30:52;1178;1178.646;1182.841;1182.841;1179.369;1175.029;1175.608;1178.646;26.67824;1.996528;0.6;6;44.11584
04/23/18;12:30:53;1178;1178.501;1182.841;1182.841;1179.369;1175.029;1175.608;1178.501;26.67824;2.010995;0.6;6;44.11584
04/23/18;12:30:54;1178;1178.501;1182.841;1182.841;1179.369;1175.029;1175.608;1178.501;26.93866;2.010995;0.6;6;44.11584
04/23/18;12:30:55;1178;1178.501;1182.841;1182.841;1179.369;1175.029;1175.608;1178.501;26.93866;2.013889;0.6;6;44.11584
04/23/18;12:30:56;1178;1178.501;1182.841;1182.841;1179.369;1175.029;1175.608;1178.501;26.93866;2.002315;0.6;6;44.11584
04/23/18;12:30:57;1178;1178.646;1182.841;1182.841;1179.369;1175.029;1175.608;1178.646;26.93866;2.022569;0.6;6;44.11584
04/23/18;12:30:58;1178;1178.646;1182.841;1182.841;1179.369;1175.029;1175.608;1178.646;26.93866;2.022569;0.6;6;44.11584
04/23/18;12:30:59;1178;1178.501;1182.841;1182.841;1179.369;1175.029;1175.608;1178.501;26.93866;2.002315;0.6;6;44.11584
04/23/18;12:31:00;1178;1178.501;1182.841;1182.841;1179.369;1175.029;1175.608;1178.501;26.93866;2.022569;0.6;6;44.11584
04/23/18;12:31:01;1178;1178.501;1182.841;1182.841;1179.369;1175.174;1175.608;1178.501;26.93866;2.016782;0.6;6;44.11584
04/23/18;12:31:02;1178;1178.501;1182.841;1182.841;1179.369;1175.029;1175.608;1178.501;26.93866;1.996528;0.6;6;44.11584
04/23/18;12:31:03;1178;1178.646;1182.841;1182.841;1179.369;1175.029;1175.608;1178.646;26.93866;2.013889;0.6;6;44.11584
04/23/18;12:31:04;1178;1178.501;1182.841;1182.841;1179.369;1175.029;1175.608;1178.501;26.93866;1.993634;0.6;6;44.11584
04/23/18;12:31:05;1178;1178.501;1182.841;1182.841;1179.369;1175.029;1175.608;1178.501;26.93866;1.996528;0.6;6;44.11584
04/23/18;12:31:06;1178;1178.501;1182.841;1182.841;1179.369;1175.029;1175.608;1178.501;26.93866;2.022569;0.6;6;44.11584
04/23/18;12:31:07;1178;1178.501;1182.841;1182.841;1179.369;1175.029;1175.608;1178.501;26.93866;1.999421;0.6;6;44.11584
04/23/18;12:31:08;1178;1178.501;1182.841;1182.841;1179.369;1175.029;1175.608;1178.501;26.88079;1.996528;0.6;6;44.11584
04/23/18;12:31:09;1178;1178.501;1182.841;1182.841;1179.369;1175.029;1175.608;1178.501;26.88079;2.002315;0.6;6;44.11584
04/23/18;12:31:10;1178;1178.501;1182.841;1182.841;1179.369;1175.029;1175.608;1178.501;26.88079;2.008102;0.6;6;44.11584
04/23/18;12:31:11;1178;1178.501;1182.841;1182.841;1179.369;1175.029;1175.608;1178.501;26.88079;2.010995;0.6;6;44.11584
04/23/18;12:31:12;1178;1178.501;1182.841;1182.841;1179.369;1175.029;1175.608;1178.501;26.88079;2.013889;0.6;6;44.11584
04/23/18;12:31:13;1178;1178.501;1182.841;1182.841;1179.369;1175.029;1175.608;1178.501;26.88079;1.984954;0.6;6;44.11584
04/23/18;12:31:14;1178;1178.501;1182.841;1182.841;1179.369;1175.029;1175.608;1178.501;26.88079;2.008102;0.6;6;44.11584
04/23/18;12:31:15;1178;1178.646;1182.841;1182.841;1179.369;1175.029;1175.608;1178.646;26.88079;1.984954;0.6;6;44.11584
04/23/18;12:31:16;1178;1178.501;1182.841;1182.841;1179.514;1175.174;1175.608;1178.501;26.88079;1.987847;0.6;6;44.11584
04/23/18;12:31:17;1178;1178.646;1182.841;1182.841;1179.369;1175.029;1175.608;1178.646;26.88079;2.010995;0.6;6;44.11584
04/23/18;12:31:18;1178;1178.501;1182.841;1182.841;1179.514;1175.029;1175.608;1178.501;26.88079;1.993634;0.6;6;44.11584
04/23/18;12:31:19;1178;1178.501;1182.841;1182.841;1179.514;1175.029;1175.608;1178.501;26.88079;1.984954;0.6;6;44.11584
04/23/18;12:31:20;1178;1178.646;1182.697;1182.697;1179.514;1175.029;1175.608;1178.646;26.88079;2.008102;0.6;6;44.11584
04/23/18;12:31:21;1178;1178.646;1182.841;1182.841;1179.514;1175.029;1175.608;1178.646;26.82292;1.987847;0.6;6;44.11584
04/23/18;12:31:22;1178;1178.646;1182.841;1182.841;1179.514;1175.029;1175.608;1178.646;26.62037;1.999421;0.6;6;44.11584
04/23/18;12:31:23;1178;1178.501;1182.841;1182.841;1179.369;1175.029;1175.608;1178.501;26.62037;2.016782;0.6;6;44.11584
04/23/18;12:31:24;1178;1178.501;1182.697;1182.697;1179.369;1175.029;1175.608;1178.501;26.62037;1.984954;0.6;6;44.11584
04/23/18;12:31:25;1178;1178.501;1182.841;1182.841;1179.369;1175.029;1175.608;1178.501;26.62037;2.008102;0.6;6;44.11584
04/23/18;12:31:26;1178;1178.501;1182.841;1182.841;1179.369;1175.029;1175.608;1178.501;26.62037;2.010995;0.6;6;44.11584
04/23/18;12:31:27;1178;1178.501;1182.697;1182.697;1179.369;1175.029;1175.608;1178.501;26.62037;1.987847;0.6;6;44.11584
04/23/18;12:31:28;1178;1178.646;1182.841;1182.841;1179.514;1175.029;1175.608;1178.646;26.62037;2.002315;0.6;6;44.11584
04/23/18;12:31:29;1178;1178.501;1182.841;1182.841;1179.514;1175.029;1175.608;1178.501;26.62037;1.98206;0.6;6;44.11584
04/23/18;12:31:30;1178;1178.501;1182.697;1182.697;1179.369;1175.029;1175.608;1178.501;26.62037;2.013889;0.6;6;44.11584
04/23/18;12:31:31;1178;1178.646;1182.697;1182.697;1179.369;1175.174;1175.608;1178.646;26.62037;2.008102;0.6;6;44.11584
04/23/18;12:31:32;1178;1178.501;1182.841;1182.841;1179.514;1175.029;1175.608;1178.501;26.62037;1.98206;0.6;6;44.11584
04/23/18;12:31:33;1178;1178.501;1182.841;1182.841;1179.369;1175.174;1175.752;1178.501;26.62037;2.008102;0.6;6;44.11584
04/23/18;12:31:34;1178;1178.501;1182.841;1182.841;1179.369;1175.029;1175.608;1178.501;26.62037;1.993634;0.6;6;44.11584
04/23/18;12:31:35;1178;1178.501;1182.697;1182.697;1179.369;1175.029;1175.608;1178.501;26.62037;2.002315;0.6;6;44.11584
04/23/18;12:31:36;1178;1178.501;1182.841;1182.841;1179.514;1175.174;1175.608;1178.501;26.62037;2.008102;0.6;6;44.11584
04/23/18;12:31:37;1178;1178.501;1182.841;1182.841;1179.369;1175.174;1175.608;1178.501;26.62037;1.993634;0.6;6;44.11584
04/23/18;12:31:38;1178;1178.501;1182.841;1182.841;1179.369;1175.029;1175.608;1178.501;26.62037;1.987847;0.6;6;44.11584
04/23/18;12:31:39;1178;1178.501;1182.841;1182.841;1179.514;1175.174;1175.608;1178.501;26.62037;2.016782;0.6;6;44.11584
04/23/18;12:31:40;1178;1178.501;1182.697;1182.697;1179.514;1175.174;1175.608;1178.501;26.62037;2.002315;0.6;6;44.11584
04/23/18;12:31:41;1178;1178.501;1182.697;1182.697;1179.514;1175.174;1175.608;1178.501;26.62037;1.999421;0.6;6;44.11584
04/23/18;12:31:42;1178;1178.501;1182.697;1182.697;1179.514;1175.174;1175.608;1178.501;26.62037;1.996528;0.6;6;44.11584
04/23/18;12:31:43;1178;1178.501;1182.697;1182.697;1179.514;1175.029;1175.608;1178.501;26.62037;1.993634;0.6;6;44.11584
04/23/18;12:31:44;1178;1178.501;1182.697;1182.697;1179.514;1175.029;1175.608;1178.501;26.62037;1.993634;0.6;6;44.11584
04/23/18;12:31:45;1178;1178.501;1182.697;1182.697;1179.514;1175.029;1175.608;1178.501;26.62037;2.016782;0.6;6;44.11584
04/23/18;12:31:46;1178;1178.501;1182.697;1182.697;1179.369;1175.029;1175.608;1178.501;26.62037;2.002315;0.6;6;44.11584
04/23/18;12:31:47;1178;1178.501;1182.697;1182.697;1179.369;1175.174;1175.608;1178.501;26.62037;1.984954;0.6;6;44.11584
04/23/18;12:31:48;1178;1178.501;1182.697;1182.697;1179.514;1175.174;1175.608;1178.501;26.62037;1.999421;0.6;6;44.11584
04/23/18;12:31:49;1178;1178.501;1182.697;1182.697;1179.514;1175.174;1175.608;1178.501;26.62037;1.979167;0.6;6;44.11584
04/23/18;12:31:50;1178;1178.646;1182.697;1182.697;1179.514;1175.174;1175.608;1178.646;26.62037;1.993634;0.6;6;44.11584
04/23/18;12:31:51;1178;1178.501;1182.697;1182.697;1179.514;1175.174;1175.608;1178.501;26.62037;2.008102;0.6;6;44.11584
04/23/18;12:31:52;1178;1178.501;1182.697;1182.697;1179.514;1175.174;1175.608;1178.501;26.62037;1.993634;0.6;6;44.11584
04/23/18;12:31:53;1178;1178.501;1182.697;1182.697;1179.514;1175.174;1175.608;1178.501;26.62037;1.999421;0.6;6;44.11584
04/23/18;12:31:54;1178;1178.501;1182.697;1182.697;1179.514;1175.029;1175.608;1178.501;26.62037;1.999421;0.6;6;44.11584
04/23/18;12:31:55;1178;1178.501;1182.697;1182.697;1179.514;1175.174;1175.608;1178.501;26.62037;2.002315;0.6;6;44.11584
04/23/18;12:31:56;1178;1178.501;1182.697;1182.697;1179.514;1175.174;1175.608;1178.501;26.62037;1.987847;0.6;6;44.11584
04/23/18;12:31:57;1178;1178.501;1182.697;1182.697;1179.514;1175.029;1175.608;1178.501;26.62037;1.999421;0.6;6;44.11584
04/23/18;12:31:58;1178;1178.501;1182.697;1182.697;1179.514;1175.174;1175.608;1178.501;26.62037;1.987847;0.6;6;44.11584
04/23/18;12:31:59;1178;1178.501;1182.697;1182.697;1179.514;1175.174;1175.608;1178.501;26.62037;1.999421;0.6;6;44.11584
04/23/18;12:32:00;1178;1178.501;1182.697;1182.697;1179.514;1175.174;1175.608;1178.501;26.62037;2.008102;0.6;6;44.11584
04/23/18;12:32:01;1178;1178.501;1182.697;1182.697;1179.514;1175.029;1175.608;1178.501;26.62037;1.993634;0.6;6;44.11584
04/23/18;12:32:02;1178;1178.501;1182.697;1182.697;1179.514;1175.029;1175.608;1178.501;26.35995;1.944444;0.6;6;44.11584
04/23/18;12:32:03;1178;1178.501;1182.697;1182.697;1179.514;1175.029;1175.608;1178.501;26.35995;1.941551;0.6;6;44.11584
04/23/18;12:32:04;1178;1178.501;1182.697;1182.697;1179.514;1175.029;1175.608;1178.501;26.47569;1.964699;0.6;6;44.11584
04/23/18;12:32:05;1178;1178.501;1182.697;1182.697;1179.514;1175.029;1175.608;1178.501;26.50463;1.967592;0.6;6;44.11584
04/23/18;12:32:06;1178;1178.501;1182.697;1182.697;1179.514;1175.029;1175.608;1178.501;26.59143;2.002315;0.6;6;44.11584
04/23/18;12:32:07;1178;1178.501;1182.841;1182.841;1179.514;1175.174;1175.608;1178.501;26.62037;1.979167;0.6;6;44.11584
04/23/18;12:32:08;1178;1178.501;1182.697;1182.697;1179.514;1175.174;1175.608;1178.501;26.59143;1.979167;0.6;6;44.11584
04/23/18;12:32:09;1178;1178.501;1182.697;1182.697;1179.514;1175.174;1175.608;1178.501;26.59143;1.993634;0.6;6;44.11584
04/23/18;12:32:10;1178;1178.501;1182.697;1182.697;1179.514;1175.174;1175.608;1178.501;26.59143;2.008102;0.6;6;44.11584
04/23/18;12:32:11;1178;1178.501;1182.697;1182.697;1179.514;1175.174;1175.608;1178.501;26.59143;1.97338;0.6;6;44.11584
04/23/18;12:32:12;1178;1178.501;1182.697;1182.697;1179.514;1175.174;1175.608;1178.501;26.62037;1.999421;0.6;6;44.11584
04/23/18;12:32:13;1178;1178.501;1182.697;1182.697;1179.514;1175.174;1175.752;1178.501;26.62037;1.999421;0.6;6;44.11584
04/23/18;12:32:14;1178;1178.646;1182.697;1182.697;1179.514;1175.174;1175.608;1178.646;26.62037;1.987847;0.6;6;44.11584
04/23/18;12:32:15;1178;1178.501;1182.697;1182.697;1179.514;1175.174;1175.752;1178.501;26.62037;2.016782;0.6;6;44.11584
04/23/18;12:32:16;1178;1178.501;1182.697;1182.697;1179.514;1175.174;1175.752;1178.501;26.62037;1.987847;0.6;6;44.11584
04/23/18;12:32:17;1178;1178.501;1182.697;1182.697;1179.514;1175.174;1175.608;1178.501;26.62037;1.993634;0.6;6;44.11584
04/23/18;12:32:18;1178;1178.501;1182.697;1182.697;1179.514;1175.174;1175.608;1178.501;26.62037;2.008102;0.6;6;44.11584
04/23/18;12:32:19;1178;1178.646;1182.697;1182.697;1179.514;1175.174;1175.752;1178.646;26.62037;1.999421;0.6;6;44.11584
04/23/18;12:32:20;1178;1178.501;1182.697;1182.697;1179.514;1175.174;1175.752;1178.501;26.53356;1.979167;0.6;6;44.11584
04/23/18;12:32:21;1178;1178.501;1182.697;1182.697;1179.514;1175.029;1175.752;1178.501;26.53356;2.002315;0.6;6;44.11584
04/23/18;12:32:22;1178;1178.646;1182.697;1182.697;1179.514;1175.029;1175.752;1178.646;26.53356;1.97338;0.6;6;44.11584
04/23/18;12:32:23;1178;1178.501;1182.697;1182.697;1179.514;1175.174;1175.608;1178.501;26.53356;1.987847;0.6;6;44.11584
04/23/18;12:32:24;1178;1178.646;1182.697;1182.697;1179.514;1175.174;1175.752;1178.646;26.33102;1.929977;0.6;6;44.11584
04/23/18;12:32:25;1178;1178.646;1182.697;1182.697;1179.514;1175.174;1175.752;1178.646;26.33102;1.921296;0.6;6;44.11584
04/23/18;12:32:26;1178;1178.646;1182.697;1182.697;1179.803;1175.174;1175.752;1178.646;26.33102;1.944444;0.6;6;44.11584
04/23/18;12:32:27;1178;1178.501;1182.697;1182.697;1179.803;1175.174;1175.608;1178.501;26.33102;1.938657;0.6;6;44.11584
04/23/18;12:32:28;1178;1178.501;1182.697;1182.697;1179.803;1175.174;1175.752;1178.501;26.33102;1.92419;0.6;6;44.11584
04/23/18;12:32:29;1178;1178.646;1182.697;1182.697;1179.803;1175.174;1175.608;1178.646;26.33102;1.941551;0.6;6;44.11584
04/23/18;12:32:30;1178;1178.646;1182.697;1182.697;1179.803;1175.174;1175.608;1178.646;26.33102;1.921296;0.6;6;44.11584
04/23/18;12:32:31;1178;1178.501;1182.697;1182.697;1179.803;1175.029;1175.608;1178.501;26.33102;1.935764;0.6;6;44.11584
04/23/18;12:32:32;1178;1178.501;1182.697;1182.697;1179.803;1175.029;1175.752;1178.501;26.33102;1.935764;0.6;6;44.11584
04/23/18;12:32:33;1178;1178.501;1182.697;1182.697;1179.803;1175.174;1175.752;1178.501;26.33102;1.912616;0.6;6;44.11584
04/23/18;12:32:34;1178;1178.501;1182.697;1182.697;1179.803;1175.174;1175.608;1178.501;26.35995;1.950231;0.6;6;44.11584
04/23/18;12:32:35;1178;1178.501;1182.697;1182.697;1179.803;1175.174;1175.608;1178.501;26.35995;1.944444;0.6;6;44.11584
04/23/18;12:32:36;1178;1178.646;1182.697;1182.697;1179.803;1175.174;1175.752;1178.646;26.50463;1.956018;0.6;6;44.11584
04/23/18;12:32:37;1178;1178.646;1182.697;1182.697;1179.803;1175.174;1175.752;1178.646;26.50463;1.967592;0.6;6;44.11584
04/23/18;12:32:38;1178;1178.646;1182.697;1182.697;1179.803;1175.174;1175.752;1178.646;26.50463;1.958912;0.6;6;44.11584
04/23/18;12:32:39;1178;1178.501;1182.697;1182.697;1179.803;1175.174;1175.752;1178.501;26.50463;1.953125;0.6;6;44.11584
04/23/18;12:32:40;1178;1178.501;1182.697;1182.697;1179.803;1175.029;1175.752;1178.501;26.50463;1.967592;0.6;6;44.11584
04/23/18;12:32:41;1178;1178.646;1182.697;1182.697;1179.803;1175.029;1175.752;1178.646;26.50463;1.944444;0.6;6;44.11584
04/23/18;12:32:42;1178;1178.646;1182.697;1182.697;1179.803;1175.463;1175.752;1178.646;26.50463;1.970486;0.6;6;44.11584
04/23/18;12:32:43;1178;1178.501;1182.697;1182.697;1179.803;1175.174;1175.752;1178.501;26.53356;1.979167;0.6;6;44.11584
04/23/18;12:32:44;1178;1178.501;1182.697;1182.697;1179.803;1175.174;1175.752;1178.501;26.47569;1.953125;0.6;6;44.11584
04/23/18;12:32:45;1178;1178.501;1182.697;1182.697;1179.803;1175.174;1175.752;1178.501;26.47569;1.944444;0.6;6;44.11584
