$Date;$Time;FH11_Z2C_TEMP_SP;FH11_Z2C_TEMP_PV;FH11_Z1C_TEMP_PV;FH11_Z3_TEMP_PV;FH11_Z2_TEMP_LT;FH11_Z2_TEMP_RT;FH11_PULL;FH11_Z2L_MIX_VLV_POS_PV;FH11_Z2R_MIX_VLV_POS_PV;FH11_Z2L_MIX_PRES_PV;FH11_Z2R_MIX_PRES_PV;FH11_Z2_CLN_VLV_POS_PV;FH11_Z2_WG_DMP_POS_PV
08/17/17;10:48:50;1167;1165.48;1174.378;1161.719;1170.399;1169.242;46.01521;29.1956;18.95255;1.255787;1.061921;5.931713;4.298942
08/17/17;10:48:51;1167;1165.48;1174.378;1161.719;1170.399;1169.242;46.01521;29.1956;18.95255;1.247106;1.056134;5.931713;4.21627
08/17/17;10:48:52;1167;1165.48;1174.378;1161.719;1170.399;1169.097;46.01521;29.1956;18.95255;1.255787;1.061921;5.931713;4.21627
08/17/17;10:48:53;1167;1165.336;1174.45;1161.719;1170.399;1169.242;46.01521;29.1956;18.95255;1.264468;1.070602;5.931713;4.21627
08/17/17;10:48:54;1167;1165.336;1174.45;1161.719;1170.399;1169.242;46.01521;29.1956;18.95255;1.261574;1.059028;5.931713;4.21627
08/17/17;10:48:55;1167;1165.48;1174.378;1161.719;1170.399;1169.242;46.01521;29.1956;18.95255;1.25;1.073495;5.931713;4.298942
08/17/17;10:48:56;1167;1165.336;1174.378;1161.719;1170.399;1169.242;46.01521;29.1956;18.95255;1.258681;1.070602;5.931713;4.298942
08/17/17;10:48:57;1167;1165.336;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.95255;1.261574;1.070602;5.931713;4.21627
08/17/17;10:48:58;1167;1165.48;1174.378;1161.719;1170.399;1169.097;46.01521;29.1956;18.95255;1.258681;1.067708;5.931713;4.298942
08/17/17;10:48:59;1167;1165.48;1174.378;1161.719;1170.399;1169.242;46.01521;29.1956;18.95255;1.258681;1.073495;5.931713;4.21627
08/17/17;10:49:00;1167;1165.336;1174.378;1161.719;1170.399;1169.242;46.01521;29.1956;18.95255;1.264468;1.073495;5.931713;4.298942
08/17/17;10:49:01;1167;1165.48;1174.378;1161.863;1170.11;1169.097;46.01521;29.1956;18.95255;1.255787;1.061921;5.931713;4.21627
08/17/17;10:49:02;1167;1165.48;1174.378;1161.719;1170.399;1169.097;46.01521;29.1956;18.95255;1.25;1.053241;5.931713;4.21627
08/17/17;10:49:03;1167;1165.48;1174.378;1161.719;1170.399;1169.097;46.01521;29.1956;18.95255;1.247106;1.061921;5.931713;4.21627
08/17/17;10:49:04;1167;1165.48;1174.378;1161.719;1170.399;1169.242;46.01521;29.1956;18.95255;1.261574;1.059028;5.931713;4.21627
08/17/17;10:49:05;1167;1165.48;1174.378;1161.863;1170.11;1169.097;46.01521;29.1956;18.95255;1.258681;1.059028;5.931713;4.21627
08/17/17;10:49:06;1167;1165.336;1174.378;1161.719;1170.399;1169.242;46.01521;29.1956;18.95255;1.264468;1.059028;5.931713;4.298942
08/17/17;10:49:07;1167;1165.336;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.95255;1.255787;1.061921;5.931713;4.21627
08/17/17;10:49:08;1167;1165.48;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.95255;1.258681;1.073495;5.931713;4.21627
08/17/17;10:49:09;1167;1165.336;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.95255;1.25;1.059028;5.931713;4.21627
08/17/17;10:49:10;1167;1165.336;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.95255;1.261574;1.070602;5.931713;4.298942
08/17/17;10:49:11;1167;1165.48;1174.378;1161.719;1170.399;1169.242;46.01521;29.1956;18.95255;1.255787;1.061921;5.931713;4.298942
08/17/17;10:49:12;1167;1165.48;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.95255;1.258681;1.067708;5.931713;4.298942
08/17/17;10:49:13;1167;1165.48;1174.378;1161.719;1170.399;1169.242;46.01521;29.1956;18.95255;1.264468;1.067708;5.931713;4.298942
08/17/17;10:49:14;1167;1165.48;1174.233;1161.719;1170.399;1169.242;46.01521;29.1956;18.95255;1.258681;1.067708;5.931713;4.21627
08/17/17;10:49:15;1167;1165.336;1174.378;1161.863;1170.399;1169.097;46.01521;29.1956;18.95255;1.261574;1.04456;5.931713;4.298942
08/17/17;10:49:16;1167;1165.48;1174.378;1161.863;1170.399;1169.097;46.01521;29.1956;18.54745;1.255787;1.067708;5.931713;4.21627
08/17/17;10:49:17;1167;1165.48;1174.378;1161.863;1170.399;1169.097;46.01521;29.1956;18.54745;1.25;1.056134;5.931713;4.21627
08/17/17;10:49:18;1167;1165.336;1174.378;1161.863;1170.11;1169.242;46.01521;29.1956;18.54745;1.255787;1.061921;5.931713;4.21627
08/17/17;10:49:19;1167;1165.48;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.54745;1.255787;1.067708;5.931713;4.298942
08/17/17;10:49:20;1167;1165.48;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.54745;1.258681;1.061921;5.931713;4.21627
08/17/17;10:49:21;1167;1165.48;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.54745;1.255787;1.061921;5.931713;4.298942
08/17/17;10:49:22;1167;1165.48;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.54745;1.258681;1.053241;5.931713;4.298942
08/17/17;10:49:23;1167;1165.48;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.54745;1.258681;1.059028;5.931713;4.21627
08/17/17;10:49:24;1167;1165.48;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.54745;1.273148;1.070602;5.931713;4.21627
08/17/17;10:49:25;1167;1165.48;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.54745;1.25;1.056134;5.931713;4.21627
08/17/17;10:49:26;1167;1165.336;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.54745;1.255787;1.067708;5.931713;4.21627
08/17/17;10:49:27;1167;1165.48;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.54745;1.255787;1.076389;5.931713;4.21627
08/17/17;10:49:28;1167;1165.48;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.54745;1.270255;1.067708;5.931713;4.21627
08/17/17;10:49:29;1167;1165.48;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.54745;1.25;1.047454;5.931713;4.21627
08/17/17;10:49:30;1167;1165.48;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.54745;1.25;1.061921;5.931713;4.298942
08/17/17;10:49:31;1167;1165.336;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.54745;1.244213;1.061921;5.931713;4.298942
08/17/17;10:49:32;1167;1165.336;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.54745;1.258681;1.070602;5.931713;4.21627
08/17/17;10:49:33;1167;1165.48;1174.378;1161.863;1170.11;1169.097;46.01521;29.1956;18.54745;1.258681;1.067708;5.931713;4.21627
08/17/17;10:49:34;1167;1165.48;1174.378;1161.863;1170.11;1169.242;46.01521;29.1956;18.54745;1.258681;1.070602;5.931713;4.298942
08/17/17;10:49:35;1167;1165.336;1174.378;1161.863;1170.399;1169.097;46.01521;29.1956;18.54745;1.258681;1.067708;5.931713;4.21627
08/17/17;10:49:36;1167;1165.48;1174.378;1161.863;1170.399;1169.097;46.01521;29.1956;18.54745;1.258681;1.061921;5.931713;4.21627
08/17/17;10:49:37;1167;1165.336;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.54745;1.261574;1.053241;5.931713;4.298942
08/17/17;10:49:38;1167;1165.48;1174.378;1161.863;1170.11;1169.242;46.01521;29.1956;18.54745;1.255787;1.067708;5.931713;4.298942
08/17/17;10:49:39;1167;1165.336;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.48958;1.25;1.047454;5.931713;4.21627
08/17/17;10:49:40;1167;1165.336;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.22917;1.258681;1.018518;5.931713;4.298942
08/17/17;10:49:41;1167;1165.48;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.22917;1.255787;1.024306;5.931713;4.298942
08/17/17;10:49:42;1167;1165.48;1174.378;1161.863;1170.11;1169.242;46.01521;29.1956;18.22917;1.261574;1.015625;5.931713;4.21627
08/17/17;10:49:43;1167;1165.336;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.22917;1.258681;1.030093;5.931713;4.21627
08/17/17;10:49:44;1167;1165.336;1174.378;1161.863;1170.11;1169.387;46.01521;29.1956;18.22917;1.261574;1.024306;5.931713;4.298942
08/17/17;10:49:45;1167;1165.336;1174.378;1161.863;1170.11;1169.242;46.01521;29.1956;18.22917;1.258681;1.030093;5.931713;4.21627
08/17/17;10:49:46;1167;1165.48;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.22917;1.264468;1.030093;5.931713;4.298942
08/17/17;10:49:47;1167;1165.48;1174.378;1161.863;1170.11;1169.242;46.01521;29.1956;18.22917;1.25;1.024306;5.931713;4.21627
08/17/17;10:49:48;1167;1165.48;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.22917;1.255787;1.030093;5.931713;4.298942
08/17/17;10:49:49;1167;1165.336;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.22917;1.258681;1.024306;5.931713;4.298942
08/17/17;10:49:50;1167;1165.48;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.22917;1.255787;1.030093;5.931713;4.21627
08/17/17;10:49:51;1167;1165.48;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.22917;1.255787;1.030093;5.931713;4.21627
08/17/17;10:49:52;1167;1165.48;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.22917;1.258681;1.015625;5.931713;4.21627
08/17/17;10:49:53;1167;1165.48;1174.378;1161.863;1170.11;1169.242;46.01521;29.1956;18.22917;1.258681;1.024306;5.931713;4.21627
08/17/17;10:49:54;1167;1165.336;1174.378;1161.863;1170.399;1169.097;46.01521;29.1956;18.22917;1.25;1.018518;5.931713;4.21627
08/17/17;10:49:55;1167;1165.336;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.22917;1.25;1.027199;5.931713;4.298942
08/17/17;10:49:56;1167;1165.48;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.22917;1.25;1.030093;5.931713;4.298942
08/17/17;10:49:57;1167;1165.48;1174.378;1162.008;1170.399;1169.097;46.01521;29.1956;18.22917;1.261574;1.027199;5.931713;4.21627
08/17/17;10:49:58;1167;1165.48;1174.378;1162.008;1170.399;1169.097;46.01521;29.1956;18.22917;1.255787;1.027199;5.931713;4.21627
08/17/17;10:49:59;1167;1165.336;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.22917;1.261574;1.024306;5.931713;4.21627
08/17/17;10:50:00;1167;1165.336;1174.378;1162.008;1170.399;1169.242;46.01521;29.1956;18.22917;1.25;1.024306;5.931713;4.21627
08/17/17;10:50:01;1167;1165.336;1174.378;1162.008;1170.399;1169.242;46.01521;29.1956;18.22917;1.255787;1.030093;5.931713;4.298942
08/17/17;10:50:02;1167;1165.48;1174.378;1162.008;1170.399;1169.242;46.01521;29.1956;18.22917;1.258681;1.024306;5.931713;4.21627
08/17/17;10:50:03;1167;1165.48;1174.378;1161.863;1170.11;1169.242;46.01521;29.1956;18.22917;1.25;1.027199;5.931713;4.21627
08/17/17;10:50:04;1167;1165.48;1174.378;1161.863;1170.399;1169.242;46.01521;29.1956;18.22917;1.25;1.024306;5.931713;4.298942
08/17/17;10:50:05;1167;1165.336;1174.378;1162.008;1170.399;1169.242;46.01521;29.1956;18.22917;1.255787;1.038773;5.931713;4.21627
08/17/17;10:50:06;1167;1165.336;1174.378;1162.008;1170.11;1169.242;46.01521;29.1956;18.22917;1.255787;1.024306;5.931713;4.21627
08/17/17;10:50:07;1167;1165.336;1174.45;1161.863;1170.399;1169.242;46.01521;29.1956;18.22917;1.255787;1.018518;5.931713;4.298942
08/17/17;10:50:08;1167;1165.48;1174.378;1162.008;1170.399;1169.242;46.01521;29.1956;18.22917;1.258681;1.024306;5.931713;4.298942
08/17/17;10:50:09;1167;1165.336;1174.45;1162.008;1170.11;1169.242;46.01521;29.1956;18.22917;1.261574;1.015625;5.931713;4.21627
08/17/17;10:50:10;1167;1165.336;1174.45;1162.008;1170.399;1169.242;46.01521;29.1956;18.22917;1.261574;1.027199;5.931713;4.21627
08/17/17;10:50:11;1167;1165.336;1174.378;1162.008;1170.399;1169.242;46.01521;29.1956;18.22917;1.258681;1.009838;5.931713;4.21627
08/17/17;10:50:12;1167;1165.336;1174.378;1161.863;1170.399;1169.387;46.01521;29.1956;18.22917;1.244213;1.012731;5.931713;4.21627
08/17/17;10:50:13;1167;1165.336;1174.45;1162.008;1170.399;1169.242;46.01521;29.1956;18.22917;1.255787;1.024306;5.931713;4.298942
08/17/17;10:50:14;1167;1165.336;1174.378;1162.008;1170.399;1169.242;46.01521;29.1956;18.22917;1.258681;1.024306;5.931713;4.298942
08/17/17;10:50:15;1167;1165.48;1174.45;1162.008;1170.399;1169.242;46.01521;29.1956;18.22917;1.247106;1.009838;5.931713;4.21627
08/17/17;10:50:16;1167;1165.336;1174.45;1161.863;1170.399;1169.242;46.01521;29.1956;18.22917;1.25;1.024306;5.931713;4.21627
08/17/17;10:50:17;1167;1165.336;1174.45;1161.863;1170.399;1169.387;46.01521;29.1956;18.22917;1.247106;1.018518;5.931713;4.298942
08/17/17;10:50:18;1167;1165.336;1174.378;1161.863;1170.11;1169.387;46.01521;29.1956;18.22917;1.241319;1.009838;5.931713;4.21627
08/17/17;10:50:19;1167;1165.336;1174.378;1162.008;1170.399;1169.242;46.01521;29.1956;18.05556;1.258681;1.012731;5.931713;4.298942
08/17/17;10:50:20;1167;1165.48;1174.378;1162.008;1170.11;1169.387;46.01521;29.1956;17.56366;1.25;0.9375;5.931713;4.298942
08/17/17;10:50:21;1167;1165.336;1174.378;1162.008;1170.399;1169.387;46.01521;29.1956;17.56366;1.25;0.9288194;5.931713;4.21627
08/17/17;10:50:22;1167;1165.48;1174.378;1161.863;1170.399;1169.387;46.01521;29.1956;17.56366;1.25;0.9230324;5.931713;4.298942
08/17/17;10:50:23;1167;1165.336;1174.378;1162.008;1170.399;1169.242;46.01521;29.1956;17.56366;1.25;0.9375;5.931713;4.298942
08/17/17;10:50:24;1167;1165.336;1174.378;1162.008;1170.399;1169.387;46.01521;29.1956;17.56366;1.25;0.943287;5.931713;4.21627
08/17/17;10:50:25;1167;1165.336;1174.378;1162.008;1170.399;1169.387;46.01521;29.1956;17.56366;1.255787;0.9259259;5.931713;4.298942
08/17/17;10:50:26;1167;1165.336;1174.378;1162.008;1170.399;1169.387;46.01521;29.1956;17.56366;1.25;0.9259259;5.931713;4.298942
08/17/17;10:50:27;1167;1165.336;1174.45;1162.008;1170.399;1169.387;46.01521;29.1956;17.56366;1.244213;0.9375;5.931713;4.21627
08/17/17;10:50:28;1167;1165.336;1174.45;1162.008;1170.399;1169.387;46.01521;29.1956;17.56366;1.255787;0.9375;5.931713;4.21627
08/17/17;10:50:29;1167;1165.336;1174.45;1162.008;1170.399;1169.242;46.01521;29.1956;17.56366;1.247106;0.9259259;5.931713;4.298942
08/17/17;10:50:30;1167;1165.336;1174.45;1162.008;1170.399;1169.242;46.01521;29.1956;17.24537;1.247106;0.9027778;5.931713;4.21627
08/17/17;10:50:31;1167;1165.336;1174.45;1162.153;1170.11;1169.242;46.01521;29.1956;17.24537;1.244213;0.8940972;5.931713;4.21627
08/17/17;10:50:32;1167;1165.336;1174.523;1162.008;1170.11;1169.242;46.01521;29.1956;17.24537;1.244213;0.8883101;5.931713;4.21627
08/17/17;10:50:33;1167;1165.336;1174.45;1162.153;1170.11;1169.242;46.01521;29.1956;17.24537;1.247106;0.8940972;5.931713;4.21627
08/17/17;10:50:34;1167;1165.336;1174.45;1162.153;1170.399;1169.242;46.01521;29.1956;17.24537;1.244213;0.8854166;5.931713;4.21627
08/17/17;10:50:35;1167;1165.336;1174.45;1162.153;1170.11;1169.242;46.01521;29.1956;17.24537;1.25;0.8883101;5.931713;4.298942
08/17/17;10:50:36;1167;1165.336;1174.45;1162.153;1170.399;1169.387;46.01521;29.1956;17.24537;1.247106;0.8940972;5.931713;4.298942
08/17/17;10:50:37;1167;1165.336;1174.523;1162.153;1170.11;1169.387;46.01521;29.1956;17.24537;1.25;0.8998842;5.931713;4.21627
08/17/17;10:50:38;1167;1165.336;1174.45;1162.442;1170.11;1169.387;46.01521;29.1956;17.24537;1.247106;0.8883101;5.931713;4.21627
08/17/17;10:50:39;1167;1165.336;1174.523;1162.587;1170.11;1169.242;46.01521;29.1956;17.24537;1.258681;0.8854166;5.931713;4.21627
08/17/17;10:50:40;1167;1165.336;1174.45;1162.587;1170.11;1169.387;46.01521;29.1956;17.24537;1.25;0.8940972;5.931713;4.21627
08/17/17;10:50:41;1167;1165.336;1174.45;1162.587;1170.11;1169.242;46.01521;29.1956;17.24537;1.255787;0.8883101;5.931713;4.298942
08/17/17;10:50:42;1167;1165.336;1174.45;1162.587;1170.399;1169.242;46.01521;29.1956;17.24537;1.25;0.8854166;5.931713;4.21627
08/17/17;10:50:43;1167;1165.336;1174.45;1162.587;1170.11;1169.242;46.01521;29.1956;17.24537;1.25;0.9085648;5.931713;4.21627
08/17/17;10:50:44;1167;1165.336;1174.45;1162.587;1170.11;1169.387;46.01521;29.1956;17.27431;1.258681;0.8940972;5.931713;4.21627
08/17/17;10:50:45;1167;1165.336;1174.45;1162.587;1170.11;1169.242;46.01521;29.1956;17.24537;1.255787;0.8998842;5.931713;4.21627
08/17/17;10:50:46;1167;1165.336;1174.45;1162.731;1170.11;1169.242;46.01521;29.1956;17.24537;1.247106;0.8883101;5.931713;4.21627
08/17/17;10:50:47;1167;1165.336;1174.45;1162.731;1170.11;1169.242;46.01521;29.1956;17.24537;1.258681;0.9027778;5.931713;4.21627
08/17/17;10:50:48;1167;1165.336;1174.45;1162.731;1170.11;1169.242;46.01521;29.1956;17.27431;1.255787;0.8998842;5.931713;4.21627
08/17/17;10:50:49;1167;1165.336;1174.45;1162.876;1170.11;1169.242;46.01521;29.1956;17.27431;1.25;0.8969907;5.931713;4.298942
08/17/17;10:50:50;1167;1165.336;1174.45;1162.876;1170.11;1169.242;46.01521;29.1956;17.24537;1.247106;0.8969907;5.931713;4.298942
08/17/17;10:50:51;1167;1165.336;1174.45;1163.166;1170.11;1169.387;46.01521;29.1956;17.24537;1.25;0.8940972;5.931713;4.298942
08/17/17;10:50:52;1167;1165.336;1174.45;1163.166;1170.11;1169.242;46.01521;29.1956;17.24537;1.258681;0.8883101;5.931713;4.298942
08/17/17;10:50:53;1167;1165.336;1174.45;1163.166;1170.11;1169.387;46.01521;29.1956;17.24537;1.255787;0.8998842;5.931713;4.298942
08/17/17;10:50:54;1167;1165.336;1174.45;1163.31;1170.11;1169.242;46.01521;29.1956;17.24537;1.25;0.8969907;5.931713;4.21627
08/17/17;10:50:55;1167;1165.336;1174.45;1163.31;1170.11;1169.242;46.01521;29.1956;17.27431;1.255787;0.8969907;5.931713;4.298942
08/17/17;10:50:56;1167;1165.336;1174.45;1163.166;1170.11;1169.242;46.01521;29.1956;17.24537;1.25;0.8940972;5.931713;4.298942
08/17/17;10:50:57;1167;1165.046;1174.523;1163.31;1170.11;1169.387;46.01521;29.1956;17.24537;1.25;0.8969907;5.931713;4.298942
08/17/17;10:50:58;1167;1165.046;1174.45;1163.455;1170.11;1169.387;46.01521;29.1956;17.27431;1.261574;0.9027778;5.931713;4.21627
08/17/17;10:50:59;1167;1165.336;1174.45;1163.31;1170.11;1169.242;46.01521;29.1956;17.24537;1.25;0.8940972;5.931713;4.298942
08/17/17;10:51:00;1167;1165.336;1174.45;1163.455;1170.11;1169.242;46.01521;29.1956;17.27431;1.247106;0.8940972;5.931713;4.21627
08/17/17;10:51:01;1167;1165.046;1174.45;1163.455;1169.965;1169.242;46.01521;29.1956;17.24537;1.25;0.9085648;5.931713;4.21627
08/17/17;10:51:02;1167;1165.336;1174.523;1163.6;1170.11;1169.242;46.01521;29.1956;17.24537;1.255787;0.8940972;5.931713;4.298942
08/17/17;10:51:03;1167;1165.046;1174.45;1163.6;1170.11;1169.242;46.01521;29.1956;17.24537;1.247106;0.8883101;5.931713;4.21627
08/17/17;10:51:04;1167;1165.046;1174.45;1163.889;1169.965;1169.242;46.01521;29.1956;17.24537;1.247106;0.8940972;5.931713;4.21627
08/17/17;10:51:05;1167;1165.046;1174.45;1163.889;1170.11;1169.242;46.01521;29.1956;17.24537;1.255787;0.8998842;5.931713;4.298942
08/17/17;10:51:06;1167;1165.336;1174.45;1163.889;1170.11;1169.242;46.01521;29.1956;17.24537;1.258681;0.9114583;5.931713;4.21627
08/17/17;10:51:07;1167;1165.336;1174.45;1163.889;1170.11;1169.242;46.01521;29.1956;17.24537;1.258681;0.8969907;5.931713;4.21627
08/17/17;10:51:08;1167;1165.336;1174.45;1164.034;1170.11;1169.242;46.01521;29.1956;17.27431;1.255787;0.8969907;5.931713;4.298942
08/17/17;10:51:09;1167;1165.046;1174.45;1164.034;1170.11;1169.242;46.01521;29.1956;17.24537;1.25;0.9114583;5.931713;4.21627
08/17/17;10:51:10;1167;1165.336;1174.523;1164.034;1169.965;1169.242;46.01521;29.1956;17.24537;1.25;0.8940972;5.931713;4.21627
08/17/17;10:51:11;1167;1165.046;1174.45;1164.178;1169.965;1169.242;46.01521;29.1956;17.24537;1.261574;0.8998842;5.931713;4.21627
08/17/17;10:51:12;1167;1165.046;1174.523;1164.178;1169.965;1169.242;46.01521;29.1956;17.24537;1.244213;0.8998842;5.931713;4.21627
08/17/17;10:51:13;1167;1165.046;1174.45;1164.323;1169.965;1169.242;46.01521;29.1956;17.24537;1.255787;0.8969907;5.931713;4.21627
08/17/17;10:51:14;1167;1165.046;1174.45;1164.323;1169.965;1169.097;46.01521;29.1956;17.24537;1.244213;0.8969907;5.931713;4.21627
08/17/17;10:51:15;1167;1165.336;1174.45;1164.323;1169.965;1169.097;46.01521;29.1956;17.27431;1.25;0.8969907;5.931713;4.21627
08/17/17;10:51:16;1167;1165.046;1174.45;1164.323;1169.965;1169.242;46.01521;29.1956;17.27431;1.25;0.8969907;5.931713;4.298942
08/17/17;10:51:17;1167;1165.046;1174.45;1164.323;1169.965;1169.097;46.01521;29.1956;17.24537;1.247106;0.8940972;5.931713;4.21627
08/17/17;10:51:18;1167;1165.046;1174.45;1164.612;1169.965;1169.242;46.01521;29.1956;17.24537;1.247106;0.8825232;5.931713;4.21627
08/17/17;10:51:19;1167;1165.046;1174.45;1164.612;1169.965;1169.242;46.01521;29.1956;17.24537;1.25;0.8998842;5.931713;4.21627
08/17/17;10:51:20;1167;1165.046;1174.45;1164.757;1169.965;1169.097;46.01521;29.1956;17.27431;1.258681;0.8969907;5.931713;4.21627
08/17/17;10:51:21;1167;1165.046;1174.45;1164.757;1169.821;1169.097;46.01521;29.1956;17.27431;1.255787;0.8998842;5.931713;4.21627
08/17/17;10:51:22;1167;1164.902;1174.45;1164.757;1169.821;1169.097;46.01521;29.1956;17.24537;1.25;0.8969907;5.931713;4.21627
08/17/17;10:51:23;1167;1165.046;1174.523;1164.902;1169.965;1169.097;46.01521;29.1956;17.27431;1.25;0.8998842;5.931713;4.21627
08/17/17;10:51:24;1167;1165.046;1174.45;1164.902;1169.965;1169.097;46.01521;29.1956;17.36111;1.264468;0.8940972;5.931713;4.21627
08/17/17;10:51:25;1167;1164.902;1174.523;1164.902;1169.965;1169.242;46.01521;29.1956;17.36111;1.247106;0.8854166;5.931713;4.21627
08/17/17;10:51:26;1167;1165.046;1174.45;1165.046;1169.965;1169.242;46.01521;29.1956;17.36111;1.247106;0.8969907;5.931713;4.21627
08/17/17;10:51:27;1167;1165.046;1174.45;1165.046;1169.821;1169.242;46.01521;29.1956;17.36111;1.247106;0.8998842;5.931713;4.298942
08/17/17;10:51:28;1167;1165.046;1174.45;1165.046;1169.821;1169.242;46.01521;29.1956;17.36111;1.25;0.8998842;5.931713;4.298942
08/17/17;10:51:29;1167;1165.046;1174.45;1165.046;1169.821;1169.242;46.01521;29.1956;17.36111;1.247106;0.8969907;5.931713;4.21627
08/17/17;10:51:30;1167;1165.046;1174.45;1165.336;1169.821;1169.242;46.01521;29.1956;17.36111;1.244213;0.8998842;5.931713;4.21627
08/17/17;10:51:31;1167;1165.046;1174.45;1165.336;1169.821;1169.242;46.01521;29.1956;17.36111;1.25;0.8883101;5.931713;4.21627
08/17/17;10:51:32;1167;1164.902;1174.45;1165.336;1169.821;1169.242;46.01521;29.1956;17.36111;1.244213;0.8969907;5.931713;4.298942
08/17/17;10:51:33;1167;1164.902;1174.45;1165.48;1169.821;1169.242;46.01521;29.1956;17.36111;1.247106;0.8940972;5.931713;4.21627
08/17/17;10:51:34;1167;1164.902;1174.45;1165.48;1169.821;1169.242;46.01521;29.1956;17.36111;1.255787;0.8998842;5.931713;4.298942
08/17/17;10:51:35;1167;1164.902;1174.45;1165.625;1169.821;1169.242;46.01521;29.1956;17.36111;1.244213;0.8969907;5.931713;4.298942
08/17/17;10:51:36;1167;1164.902;1174.45;1165.625;1169.821;1169.242;46.01521;29.1956;17.36111;1.25;0.8940972;5.931713;4.298942
08/17/17;10:51:37;1167;1164.902;1174.45;1165.625;1169.821;1169.242;46.01521;29.1956;17.36111;1.255787;0.8969907;5.931713;4.21627
08/17/17;10:51:38;1167;1164.902;1174.523;1165.77;1169.821;1169.242;46.01521;29.1956;17.36111;1.247106;0.8883101;5.931713;4.21627
08/17/17;10:51:39;1167;1164.902;1174.45;1165.625;1169.821;1169.242;46.01521;29.1956;17.36111;1.247106;0.8998842;5.931713;4.21627
08/17/17;10:51:40;1167;1164.902;1174.45;1165.77;1169.821;1169.242;46.01521;29.1956;17.36111;1.25;0.8969907;5.931713;4.21627
08/17/17;10:51:41;1167;1164.902;1174.45;1165.77;1169.821;1169.097;46.01521;29.1956;17.36111;1.25;0.8998842;5.931713;4.21627
08/17/17;10:51:42;1167;1164.902;1174.523;1165.77;1169.821;1169.242;46.01521;29.1956;17.36111;1.25;0.9027778;5.931713;4.298942
08/17/17;10:51:43;1167;1164.902;1174.45;1166.059;1169.821;1169.242;46.01521;29.1956;17.36111;1.247106;0.8998842;5.931713;4.21627
08/17/17;10:51:44;1167;1164.902;1174.523;1166.204;1169.821;1169.242;46.01521;29.1956;17.36111;1.255787;0.9085648;5.931713;4.21627
08/17/17;10:51:45;1167;1164.902;1174.523;1166.204;1169.821;1169.242;46.01521;29.1956;17.36111;1.241319;0.9085648;5.931713;4.298942
08/17/17;10:51:46;1167;1164.902;1174.523;1166.204;1169.821;1169.242;46.01521;29.1956;17.36111;1.25;0.9085648;5.931713;4.21627
08/17/17;10:51:47;1167;1164.902;1174.523;1166.204;1169.821;1169.242;46.01521;29.1956;17.41898;1.25;0.9027778;5.931713;4.21627
08/17/17;10:51:48;1167;1164.902;1174.523;1166.204;1169.821;1169.242;46.01521;29.1956;17.56366;1.25;0.8998842;5.931713;4.298942
08/17/17;10:51:49;1167;1164.902;1174.523;1166.348;1169.676;1169.242;46.01521;29.1956;17.65046;1.247106;0.8998842;5.931713;4.21627
08/17/17;10:51:50;1167;1164.902;1174.45;1166.348;1169.676;1169.242;46.01521;29.1956;18.05556;1.244213;0.9230324;5.931713;4.21627
08/17/17;10:51:51;1167;1164.902;1174.523;1166.348;1169.676;1169.097;46.01521;29.1956;18.05556;1.255787;0.9403934;5.931713;4.298942
