nr;FH11_PULL
5364;55.425020
5365;55.425020
5366;55.425020
5367;55.425020
5368;55.425020
5369;55.425020
5370;55.425020
5371;55.425020
5372;55.425020
5373;55.425020
5374;55.425020
5375;55.425020
5376;55.425020
5377;55.425020
5378;55.425020
5379;55.425020
5380;55.425020
5381;55.425020
5382;55.425020
5383;55.425020
5384;55.425020
5385;55.425020
5386;55.425020
5387;55.425020
5388;55.425020
5389;55.425020
5390;55.425020
5391;55.425020
5392;55.425020
5393;55.425020
5394;55.425020
5395;55.425020
5396;55.425020
5397;55.425020
5398;55.425020
5399;55.425020
5400;55.425020
5401;55.425020
5402;55.425020
5403;55.425020
5404;55.425020
5405;55.425020
5406;55.425020
5407;55.425020
5408;55.425020
5409;55.425020
5410;55.425020
5411;55.425020
5412;55.425020
5413;55.425020
5414;55.425020
5415;55.425020
5416;55.425020
5417;55.425020
5418;55.425020
5419;55.425020
5420;55.425020
5421;55.425020
5422;55.425020
5423;55.425020
5424;55.425020
5425;55.425020
5426;55.425020
5427;55.425020
5428;55.425020
5429;55.425020
5430;55.425020
5431;55.425020
5432;55.425020
5433;55.425020
5434;55.425020
5435;55.425020
5436;55.425020
5437;55.425020
5438;55.425020
5439;55.425020
5440;55.425020
5441;55.425020
5442;55.425020
5443;55.425020
5444;55.425020
5445;55.425020
5446;55.425020
5447;55.425020
5448;55.425020
5449;55.425020
5450;55.425020
5451;55.425020
5452;55.425020
5453;55.425020
5454;55.425020
5455;55.425020
5456;55.425020
5457;55.425020
5458;55.425020
5459;55.425020
5460;55.425020
5461;55.425020
5462;55.425020
5463;55.425020
5464;55.425020
5465;55.425020
5466;55.425020
5467;55.425020
5468;55.425020
5469;55.425020
5470;55.425020
5471;55.425020
5472;55.425020
5473;55.425020
5474;55.425020
5475;55.425020
5476;55.425020
5477;55.425020
5478;55.425020
5479;55.425020
5480;55.425020
5481;55.425020
5482;55.425020
5483;55.425020
5484;55.425020
5485;55.425020
5486;55.425020
5487;55.425020
5488;55.425020
5489;55.425020
5490;55.425020
5491;55.425020
5492;55.425020
5493;55.425020
5494;55.425020
5495;55.425020
5496;55.425020
5497;55.425020
5498;55.425020
5499;55.425020
5500;55.425020
5501;55.425020
5502;55.425020
5503;55.425020
5504;55.425020
5505;55.425020
5506;55.425020
5507;55.425020
5508;55.425020
5509;55.425020
5510;55.425020
5511;55.425020
5512;55.425020
5513;55.425020
5514;55.425020
5515;55.425020
5516;55.425020
5517;55.425020
5518;55.425020
5519;55.425020
5520;55.425020
5521;55.425020
5522;55.425020
5523;55.425020
5524;55.425020
5525;55.425020
5526;55.425020
5527;55.425020
5528;55.425020
5529;55.425020
5530;55.425020
5531;55.425020
5532;55.425020
5533;55.425020
5534;55.425020
5535;55.425020
5536;55.425020
5537;55.425020
5538;55.425020
5539;55.425020
5540;55.425020
5541;55.425020
5542;55.425020
5543;55.425020
5544;55.425020
5545;55.425020
5546;55.425020
5547;55.425020
5548;55.425020
5549;55.425020
5550;55.425020
5551;55.425020
5552;55.425020
5553;55.425020
5554;55.425020
5555;55.425020
5556;55.425020
5557;55.425020
5558;55.425020
5559;55.425020
5560;55.425020
5561;55.425020
5562;55.425020
5563;55.425020
5564;55.425020
5565;55.425020
5566;55.425020
5567;55.425020
5568;55.425020
5569;55.425020
5570;55.425020
5571;55.425020
5572;55.425020
5573;55.425020
5574;55.425020
5575;55.425020
5576;55.425020
5577;55.425020
5578;55.425020
5579;55.425020
5580;55.425020
5581;55.425020
5582;55.425020
5583;55.425020
5584;55.425020
5585;55.425020
5586;55.425020
5587;55.425020
5588;55.425020
5589;55.425020
5590;55.425020
5591;55.425020
5592;55.425020
5593;55.425020
5594;55.425020
5595;55.425020
5596;55.425020
5597;55.425020
5598;55.425020
5599;55.425020
5600;55.425020
5601;55.425020
5602;55.425020
5603;55.425020
5604;55.425020
5605;55.425020
5606;55.425020
5607;55.425020
5608;55.425020
5609;55.425020
5610;55.425020
5611;55.425020
5612;55.425020
5613;55.425020
5614;55.425020
5615;55.425020
5616;55.425020
5617;55.425020
5618;55.425020
5619;55.425020
5620;55.425020
5621;55.425020
5622;55.425020
5623;55.425020
5624;55.425020
5625;55.425020
5626;55.425020
5627;55.425020
5628;55.425020
5629;55.425020
5630;55.425020
5631;55.425020
5632;55.425020
5633;55.425020
5634;55.425020
5635;55.425020
5636;55.425020
5637;55.425020
5638;55.425020
5639;55.425020
5640;55.425020
5641;55.425020
5642;55.425020
5643;55.425020
5644;55.425020
5645;55.425020
5646;55.425020
5647;55.425020
5648;55.425020
5649;55.425020
5650;55.425020
5651;55.425020
5652;55.425020
5653;55.425020
5654;55.425020
5655;55.425020
5656;55.425020
5657;55.425020
5658;55.425020
5659;55.425020
5660;55.425020
5661;55.425020
5662;55.425020
5663;55.425020
5664;55.425020
5665;55.425020
5666;55.425020
5667;55.425020
5668;55.425020
5669;55.425020
5670;55.425020
5671;55.425020
5672;55.425020
5673;55.425020
5674;55.425020
5675;55.425020
5676;55.425020
5677;55.425020
5678;55.425020
5679;55.425020
5680;55.425020
5681;55.425020
5682;55.425020
5683;55.425020
5684;55.425020
5685;55.425020
5686;55.425020
5687;55.425020
5688;55.425020
5689;55.425020
5690;55.425020
5691;55.425020
5692;55.425020
5693;55.425020
5694;55.425020
5695;55.425020
5696;55.425020
5697;55.425020
5698;55.425020
5699;55.425020
5700;55.425020
5701;55.425020
5702;55.425020
5703;55.425020
5704;55.425020
5705;55.425020
5706;55.425020
5707;55.425020
5708;55.425020
5709;55.425020
5710;55.425020
5711;55.425020
5712;55.425020
5713;55.425020
5714;55.425020
5715;55.425020
5716;55.425020
5717;55.425020
5718;55.425020
5719;55.425020
5720;55.425020
5721;55.425020
5722;55.425020
5723;55.425020
5724;55.425020
5725;55.425020
5726;55.425020
5727;55.425020
5728;55.425020
5729;55.425020
5730;55.425020
5731;55.425020
5732;55.425020
5733;55.425020
5734;55.425020
5735;55.425020
5736;55.425020
5737;55.425020
5738;55.425020
5739;55.425020
5740;55.425020
5741;55.425020
5742;55.425020
5743;55.425020
5744;55.425020
5745;55.425020
5746;55.425020
5747;55.425020
5748;55.425020
5749;55.425020
5750;55.425020
5751;55.425020
5752;55.425020
5753;55.425020
5754;55.425020
5755;55.425020
5756;55.425020
5757;55.425020
5758;55.425020
5759;55.425020
5760;55.425020
5761;55.425020
5762;55.425020
5763;55.425020
5764;55.425020
5765;55.425020
5766;55.425020
5767;55.425020
5768;55.425020
5769;55.425020
5770;55.425020
5771;55.425020
5772;55.425020
5773;55.425020
5774;55.425020
5775;55.425020
5776;55.425020
5777;55.425020
5778;55.425020
5779;55.425020
5780;55.425020
5781;55.425020
5782;55.425020
5783;40.227840
5784;40.227840
5785;40.227840
5786;40.227840
5787;40.227840
5788;40.227840
5789;40.227840
5790;40.227840
5791;40.227840
5792;40.227840
5793;40.227840
5794;40.227840
5795;40.227840
5796;40.227840
5797;40.227840
5798;40.227840
5799;40.227840
5800;40.227840
5801;40.227840
5802;40.227840
5803;40.227840
5804;40.227840
5805;40.227840
5806;40.227840
5807;40.227840
5808;40.227840
5809;40.227840
5810;40.227840
5811;40.227840
5812;40.227840
5813;40.227840
5814;40.227840
5815;40.227840
5816;40.227840
5817;40.227840
5818;40.227840
5819;40.227840
5820;40.227840
5821;40.227840
5822;40.227840
5823;40.227840
5824;40.227840
5825;40.227840
5826;40.227840
5827;40.227840
5828;40.227840
5829;40.227840
5830;40.227840
5831;40.227840
5832;40.227840
5833;40.227840
5834;40.227840
5835;40.227840
5836;40.227840
5837;40.227840
5838;40.227840
5839;40.227840
5840;40.227840
5841;40.227840
5842;40.227840
5843;40.227840
5844;40.227840
5845;40.227840
5846;40.227840
5847;40.227840
5848;40.227840
5849;40.227840
5850;40.227840
5851;40.227840
5852;40.227840
5853;40.227840
5854;40.227840
5855;40.227840
5856;40.227840
5857;40.227840
5858;40.227840
5859;40.227840
5860;40.227840
5861;40.227840
5862;40.227840
5863;40.227840
5864;40.227840
5865;40.227840
5866;40.227840
5867;40.227840
5868;40.227840
5869;40.227840
5870;40.227840
5871;40.227840
5872;40.227840
5873;40.227840
5874;40.227840
5875;40.227840
5876;40.227840
5877;40.227840
5878;40.227840
5879;40.227840
5880;40.227840
5881;40.227840
5882;40.227840
5883;40.227840
5884;40.227840
5885;40.227840
5886;40.227840
5887;40.227840
5888;40.227840
5889;40.227840
5890;40.227840
5891;40.227840
5892;40.227840
5893;40.227840
5894;40.227840
5895;40.227840
5896;40.227840
5897;40.227840
5898;40.227840
5899;40.227840
5900;40.227840
5901;40.227840
5902;40.227840
5903;40.227840
5904;40.227840
5905;40.227840
5906;40.227840
5907;40.227840
5908;40.227840
5909;40.227840
5910;40.227840
5911;40.227840
5912;40.227840
5913;40.227840
5914;40.227840
5915;40.227840
5916;40.227840
5917;40.227840
5918;40.227840
5919;40.227840
5920;40.227840
5921;40.227840
5922;40.227840
5923;40.227840
5924;40.227840
5925;40.227840
5926;40.227840
5927;40.227840
5928;40.227840
5929;40.227840
5930;40.227840
5931;40.227840
5932;40.227840
5933;40.227840
5934;40.227840
5935;40.227840
5936;40.227840
5937;40.227840
5938;40.227840
5939;40.227840
5940;40.227840
5941;40.227840
5942;40.227840
5943;40.227840
5944;40.227840
5945;40.227840
5946;40.227840
5947;40.227840
5948;40.227840
5949;40.227840
5950;40.227840
5951;40.227840
5952;40.227840
5953;40.227840
5954;40.227840
5955;40.227840
5956;40.227840
5957;40.227840
5958;40.227840
5959;40.227840
5960;40.227840
5961;40.227840
5962;40.227840
5963;40.227840
5964;40.227840
5965;40.227840
5966;40.227840
5967;40.227840
5968;40.227840
5969;40.227840
5970;40.227840
5971;40.227840
5972;40.227840
5973;40.227840
5974;40.227840
5975;40.227840
5976;40.227840
5977;40.227840
5978;40.227840
5979;40.227840
5980;40.227840
5981;40.227840
5982;40.227840
5983;40.227840
5984;40.227840
5985;40.227840
5986;40.227840
5987;40.227840
5988;40.227840
5989;40.227840
5990;40.227840
5991;42.819840
5992;42.819840
5993;42.819840
5994;42.819840
5995;42.819840
5996;42.819840
5997;42.819840
5998;42.819840
5999;42.819840
6000;42.819840
6001;42.819840
6002;42.819840
6003;42.819840
6004;42.819840
6005;42.819840
6006;42.819840
6007;42.819840
6008;42.819840
6009;42.819840
6010;42.819840
6011;42.819840
6012;42.819840
6013;42.819840
6014;42.819840
6015;42.819840
6016;42.819840
6017;42.819840
6018;42.819840
6019;42.819840
6020;42.819840
6021;42.819840
6022;42.819840
6023;42.819840
6024;42.819840
6025;42.819840
6026;42.819840
6027;42.819840
6028;42.819840
6029;42.819840
6030;42.819840
6031;42.819840
6032;42.819840
6033;42.819840
6034;42.819840
6035;42.819840
6036;42.819840
6037;42.819840
6038;42.819840
6039;42.819840
6040;42.819840
6041;42.819840
6042;42.819840
6043;42.819840
6044;42.819840
6045;42.819840
6046;42.819840
6047;42.819840
6048;42.819840
6049;42.819840
6050;42.819840
6051;42.819840
6052;42.819840
6053;42.819840
6054;42.819840
6055;42.819840
6056;42.819840
6057;42.819840
6058;42.819840
6059;42.819840
6060;42.819840
6061;42.819840
6062;42.819840
6063;42.819840
6064;42.819840
6065;42.819840
6066;42.819840
6067;42.819840
6068;42.819840
6069;42.819840
6070;42.819840
6071;42.819840
6072;42.819840
6073;42.819840
6074;42.819840
6075;42.819840
6076;42.819840
6077;42.819840
6078;42.819840
6079;42.819840
6080;42.819840
6081;42.819840
6082;42.819840
6083;42.819840
6084;42.819840
6085;42.819840
6086;42.819840
6087;42.819840
6088;42.819840
6089;42.819840
6090;42.819840
6091;42.819840
6092;42.819840
6093;42.819840
6094;42.819840
6095;42.819840
6096;42.819840
6097;42.819840
6098;42.819840
6099;42.819840
6100;42.819840
6101;42.819840
6102;42.819840
6103;42.819840
6104;42.819840
6105;42.819840
6106;42.819840
6107;42.819840
6108;42.819840
6109;42.819840
6110;42.819840
6111;42.819840
6112;42.819840
6113;42.819840
6114;42.819840
6115;42.819840
6116;42.819840
6117;42.819840
6118;42.819840
6119;42.819840
6120;42.819840
6121;42.819840
6122;42.819840
6123;42.819840
6124;42.819840
6125;42.819840
6126;42.819840
6127;42.819840
6128;42.819840
6129;42.819840
6130;42.819840
6131;42.819840
6132;42.819840
6133;42.819840
6134;42.819840
6135;42.819840
6136;42.819840
6137;42.819840
6138;42.819840
6139;42.819840
6140;42.819840
6141;42.819840
6142;42.819840
6143;42.819840
6144;42.819840
6145;42.819840
6146;42.819840
6147;42.819840
6148;42.819840
6149;42.819840
6150;42.819840
6151;42.819840
6152;42.819840
6153;42.819840
6154;42.819840
6155;42.819840
6156;42.819840
6157;42.819840
6158;42.819840
6159;42.819840
6160;42.819840
6161;42.819840
6162;42.819840
6163;42.819840
6164;42.819840
6165;42.819840
6166;42.819840
6167;42.819840
6168;42.819840
6169;42.819840
6170;42.819840
6171;42.819840
6172;42.819840
6173;42.819840
6174;42.819840
6175;42.819840
6176;42.819840
6177;42.819840
6178;42.819840
6179;42.819840
6180;42.819840
6181;42.819840
6182;42.819840
6183;42.819840
6184;42.819840
6185;42.819840
6186;42.819840
6187;42.819840
6188;42.819840
6189;42.819840
6190;42.819840
6191;42.819840
6192;42.819840
6193;42.819840
6194;42.819840
6195;42.819840
6196;42.819840
6197;42.819840
6198;42.819840
6199;42.819840
6200;42.819840
6201;42.819840
6202;42.819840
6203;42.819840
6204;42.819840
6205;42.819840
6206;42.819840
6207;42.819840
6208;42.819840
6209;42.819840
6210;42.819840
6211;42.819840
6212;42.819840
6213;42.819840
6214;42.819840
6215;42.819840
6216;42.819840
6217;42.819840
6218;42.819840
6219;42.819840
6220;42.819840
6221;42.819840
6222;42.819840
6223;42.819840
6224;42.819840
6225;42.819840
6226;42.819840
6227;42.819840
6228;42.819840
6229;42.819840
6230;42.819840
6231;42.819840
6232;42.819840
6233;42.819840
6234;42.819840
6235;42.819840
6236;42.819840
6237;42.819840
6238;42.819840
6239;42.819840
6240;42.819840
6241;42.819840
6242;42.819840
6243;42.819840
6244;42.819840
6245;42.819840
6246;42.819840
6247;42.819840
6248;42.819840
6249;42.819840
6250;42.819840
6251;42.819840
6252;42.819840
6253;42.819840
6254;42.819840
6255;42.819840
6256;42.819840
6257;42.819840
6258;42.819840
6259;42.819840
6260;42.819840
6261;42.819840
6262;42.819840
6263;42.819840
6264;42.819840
6265;42.819840
6266;42.819840
6267;42.819840
6268;42.819840
6269;42.819840
6270;42.819840
6271;42.819840
6272;42.819840
6273;42.819840
6274;42.819840
6275;42.819840
6276;42.819840
6277;42.819840
6278;42.819840
6279;42.819840
6280;42.819840
6281;42.819840
6282;42.819840
6283;42.819840
6284;42.819840
6285;42.819840
6286;42.819840
6287;42.819840
6288;42.819840
6289;42.819840
6290;42.819840
6291;42.819840
6292;42.819840
6293;42.819840
6294;42.819840
6295;42.819840
6296;42.819840
6297;42.819840
6298;42.819840
6299;42.819840
6300;42.819840
6301;42.819840
6302;42.819840
6303;42.819840
6304;42.819840
6305;42.819840
6306;42.819840
6307;42.819840
6308;42.819840
6309;42.819840
6310;42.819840
6311;42.819840
6312;42.819840
6313;42.819840
6314;42.819840
6315;42.819840
6316;42.819840
6317;42.819840
6318;42.819840
6319;42.819840
6320;42.819840
6321;42.819840
6322;42.819840
6323;42.819840
6324;42.819840
6325;42.819840
6326;42.819840
6327;42.819840
6328;42.819840
6329;42.819840
6330;42.819840
6331;42.819840
6332;42.819840
6333;42.819840
6334;42.819840
6335;42.819840
6336;42.819840
6337;42.819840
6338;42.819840
6339;42.819840
6340;42.819840
6341;42.819840
6342;42.819840
6343;42.819840
6344;42.819840
6345;42.819840
6346;42.819840
6347;42.819840
6348;42.819840
6349;42.819840
6350;42.819840
6351;42.819840
6352;42.819840
6353;42.819840
6354;42.819840
6355;42.819840
6356;42.819840
6357;42.819840
6358;42.819840
6359;42.819840
6360;42.819840
6361;42.819840
6362;42.819840
6363;42.819840
6364;42.819840
6365;42.819840
6366;42.819840
6367;42.819840
6368;42.819840
6369;42.819840
6370;42.819840
6371;42.819840
6372;42.819840
6373;42.819840
6374;42.819840
6375;42.819840
6376;42.819840
6377;42.819840
6378;42.819840
6379;42.819840
6380;42.819840
6381;42.819840
6382;42.819840
6383;42.819840
6384;42.819840
6385;42.819840
6386;42.819840
6387;42.819840
6388;42.819840
6389;42.819840
6390;42.819840
6391;42.819840
6392;42.819840
6393;42.819840
6394;42.819840
6395;42.819840
6396;42.819840
6397;42.819840
6398;42.819840
6399;42.819840
6400;42.819840
6401;42.819840
6402;42.819840
6403;42.819840
6404;42.819840
6405;42.819840
6406;42.819840
6407;42.819840
6408;42.819840
6409;42.819840
6410;42.819840
6411;42.819840
6412;42.819840
6413;42.819840
6414;42.819840
6415;42.819840
6416;42.819840
6417;42.819840
6418;42.819840
6419;42.819840
6420;42.819840
6421;42.819840
6422;42.819840
6423;42.819840
6424;42.819840
6425;42.819840
6426;42.819840
6427;42.819840
6428;42.819840
6429;42.819840
6430;42.819840
6431;42.819840
6432;42.819840
6433;42.819840
6434;42.819840
6435;42.819840
6436;42.819840
6437;42.819840
6438;42.819840
6439;42.819840
6440;42.819840
6441;42.819840
6442;42.819840
6443;42.819840
6444;42.819840
6445;42.819840
6446;42.819840
6447;42.819840
6448;42.819840
6449;42.819840
6450;42.819840
6451;42.819840
6452;42.819840
6453;42.819840
6454;42.819840
6455;42.819840
6456;42.819840
6457;42.819840
6458;42.819840
6459;42.819840
6460;42.819840
6461;42.819840
6462;42.819840
6463;42.819840
6464;42.819840
6465;42.819840
6466;42.819840
6467;42.819840
6468;42.819840
6469;42.819840
6470;42.819840
6471;42.819840
6472;42.819840
6473;42.819840
6474;42.819840
6475;42.819840
6476;42.819840
6477;42.819840
6478;42.819840
6479;42.819840
6480;42.819840
6481;42.819840
6482;42.819840
6483;42.819840
6484;42.819840
6485;42.819840
6486;42.819840
6487;42.819840
6488;42.819840
6489;42.819840
6490;42.819840
6491;42.819840
6492;42.819840
6493;42.819840
6494;42.819840
6495;42.819840
6496;42.819840
6497;42.819840
6498;42.819840
6499;42.819840
6500;42.819840
6501;42.819840
6502;42.819840
6503;42.819840
6504;42.819840
6505;42.819840
6506;42.819840
6507;42.819840
6508;42.819840
6509;42.819840
6510;42.819840
6511;42.819840
6512;42.819840
6513;42.819840
6514;42.819840
6515;42.819840
6516;42.819840
6517;42.819840
6518;42.819840
6519;42.819840
6520;42.819840
6521;42.819840
6522;42.819840
6523;42.819840
6524;42.819840
6525;42.819840
6526;42.819840
6527;42.819840
6528;42.819840
6529;42.819840
6530;42.819840
6531;42.819840
6532;42.819840
6533;42.819840
6534;42.819840
6535;42.819840
6536;42.819840
6537;42.819840
6538;42.819840
6539;42.819840
6540;42.819840
6541;42.819840
6542;42.819840
6543;42.819840
6544;42.819840
6545;42.819840
6546;42.819840
6547;42.819840
6548;42.819840
6549;42.819840
6550;42.819840
6551;42.819840
6552;42.819840
6553;42.819840
6554;42.819840
6555;42.819840
6556;42.819840
6557;42.819840
6558;42.819840
6559;42.819840
6560;42.819840
6561;42.819840
6562;42.819840
6563;42.819840
6564;42.819840
6565;42.819840
6566;42.819840
6567;42.819840
6568;42.819840
6569;42.819840
6570;42.819840
6571;42.819840
6572;42.819840
6573;42.819840
6574;42.819840
6575;42.819840
6576;42.819840
6577;42.819840
6578;42.819840
6579;42.819840
6580;42.819840
6581;42.819840
6582;42.819840
6583;42.819840
6584;42.819840
6585;42.819840
6586;42.819840
6587;42.819840
6588;42.819840
6589;42.819840
6590;42.819840
6591;42.819840
6592;42.819840
6593;42.819840
6594;42.819840
6595;42.819840
6596;42.819840
6597;42.819840
6598;42.819840
6599;42.819840
6600;42.819840
6601;42.819840
6602;42.819840
6603;42.819840
6604;42.819840
6605;42.819840
6606;42.819840
6607;42.819840
6608;42.819840
6609;42.819840
6610;42.819840
6611;42.819840
6612;42.819840
6613;42.819840
6614;42.819840
6615;42.819840
6616;42.819840
6617;42.819840
6618;42.819840
6619;42.819840
6620;42.819840
6621;42.819840
6622;42.819840
6623;42.819840
6624;42.819840
6625;42.819840
6626;42.819840
6627;42.819840
6628;42.819840
6629;42.819840
6630;42.819840
6631;42.819840
6632;42.819840
6633;42.819840
6634;42.819840
6635;42.819840
6636;42.819840
6637;42.819840
6638;42.819840
6639;42.819840
6640;42.819840
6641;42.819840
6642;42.819840
6643;42.819840
6644;42.819840
6645;42.819840
6646;42.819840
6647;42.819840
6648;42.819840
6649;42.819840
6650;42.819840
6651;42.819840
6652;42.819840
6653;42.819840
6654;42.819840
6655;42.819840
6656;42.819840
6657;42.819840
6658;42.819840
6659;42.819840
6660;42.819840
6661;42.819840
6662;42.819840
6663;42.819840
6664;42.819840
6665;42.819840
6666;42.819840
6667;42.819840
6668;42.819840
6669;42.819840
6670;42.819840
6671;42.819840
6672;42.819840
6673;42.819840
6674;42.819840
6675;42.819840
6676;42.819840
6677;42.819840
6678;42.819840
6679;42.819840
6680;42.819840
6681;42.819840
6682;42.819840
6683;42.819840
6684;42.819840
6685;42.819840
6686;42.819840
6687;42.819840
6688;42.819840
6689;42.819840
6690;42.819840
6691;42.819840
6692;42.819840
6693;42.819840
6694;42.819840
6695;42.819840
6696;42.819840
6697;42.819840
6698;42.819840
6699;42.819840
6700;42.819840
6701;42.819840
6702;42.819840
6703;42.819840
6704;42.819840
6705;42.819840
6706;42.819840
6707;42.819840
6708;42.819840
6709;42.819840
6710;42.819840
6711;42.819840
6712;42.819840
6713;42.819840
6714;42.819840
6715;42.819840
6716;42.819840
6717;42.819840
6718;42.819840
6719;42.819840
6720;42.819840
6721;42.819840
6722;42.819840
6723;42.819840
6724;42.819840
6725;42.819840
6726;42.819840
6727;42.819840
6728;42.819840
6729;42.819840
6730;42.819840
6731;42.819840
6732;42.819840
6733;42.819840
6734;42.819840
6735;42.819840
6736;42.819840
6737;42.819840
6738;42.819840
6739;42.819840
6740;42.819840
6741;42.819840
6742;42.819840
6743;42.819840
6744;42.819840
6745;42.819840
6746;42.819840
6747;42.819840
6748;42.819840
6749;42.819840
6750;42.819840
6751;42.819840
6752;42.819840
6753;42.819840
6754;42.819840
6755;42.819840
6756;42.819840
6757;42.819840
6758;42.819840
6759;42.819840
6760;42.819840
6761;42.819840
6762;42.819840
6763;42.819840
6764;42.819840
6765;42.819840
6766;42.819840
6767;42.819840
6768;42.819840
6769;42.819840
6770;42.819840
6771;42.819840
6772;42.819840
6773;42.819840
6774;42.819840
6775;42.819840
6776;42.819840
6777;42.819840
6778;42.819840
6779;42.819840
6780;42.819840
6781;42.819840
6782;42.819840
6783;42.819840
6784;42.819840
6785;42.819840
6786;42.819840
6787;42.819840
6788;42.819840
6789;42.819840
6790;42.819840
6791;42.819840
6792;42.819840
6793;42.819840
6794;42.819840
6795;42.819840
6796;42.819840
6797;42.819840
6798;42.819840
6799;42.819840
6800;42.819840
6801;42.819840
6802;42.819840
6803;42.819840
6804;42.819840
6805;42.819840
6806;42.819840
6807;42.819840
6808;42.819840
6809;42.819840
6810;42.819840
6811;42.819840
6812;42.819840
6813;42.819840
6814;42.819840
6815;42.819840
6816;42.819840
6817;42.819840
6818;42.819840
6819;42.819840
6820;42.819840
6821;42.819840
6822;42.819840
6823;42.819840
6824;42.819840
6825;42.819840
6826;42.819840
6827;42.819840
6828;42.819840
6829;42.819840
6830;42.819840
6831;42.819840
6832;42.819840
6833;42.819840
6834;42.819840
6835;42.819840
6836;42.819840
6837;42.819840
6838;42.819840
6839;42.819840
6840;42.819840
6841;42.819840
6842;42.819840
6843;42.819840
6844;42.819840
6845;42.819840
6846;42.819840
6847;42.819840
6848;42.819840
6849;42.819840
6850;42.819840
6851;42.819840
6852;42.819840
6853;42.819840
6854;42.819840
6855;42.819840
6856;42.819840
6857;42.819840
6858;42.819840
6859;42.819840
6860;42.819840
6861;42.819840
6862;42.819840
6863;42.819840
6864;42.819840
6865;42.819840
6866;42.819840
6867;42.819840
6868;42.819840
6869;42.819840
6870;42.819840
6871;42.819840
6872;42.819840
6873;42.819840
6874;42.819840
6875;42.819840
6876;42.819840
6877;42.819840
6878;42.819840
6879;42.819840
6880;42.819840
6881;42.819840
6882;42.819840
6883;42.819840
6884;42.819840
6885;42.819840
6886;42.819840
6887;42.819840
6888;42.819840
6889;42.819840
6890;42.819840
6891;42.819840
6892;42.819840
6893;42.819840
6894;42.819840
6895;42.819840
6896;42.819840
6897;42.819840
6898;42.819840
6899;42.819840
6900;42.819840
6901;42.819840
6902;42.819840
6903;42.819840
6904;42.819840
6905;42.819840
6906;42.819840
6907;42.819840
6908;42.819840
6909;42.819840
6910;42.819840
6911;42.819840
6912;42.819840
6913;42.819840
6914;42.819840
6915;42.819840
6916;42.819840
6917;42.819840
6918;42.819840
6919;42.819840
6920;42.819840
6921;42.819840
6922;42.819840
6923;42.819840
6924;42.819840
6925;42.819840
6926;42.819840
6927;42.819840
6928;42.819840
6929;42.819840
6930;42.819840
6931;42.819840
6932;42.819840
6933;42.819840
6934;42.819840
6935;42.819840
6936;42.819840
6937;42.819840
6938;42.819840
6939;42.819840
6940;42.819840
6941;42.819840
6942;42.819840
6943;42.819840
6944;42.819840
6945;42.819840
6946;42.819840
6947;42.819840
6948;42.819840
6949;42.819840
6950;42.819840
6951;42.819840
6952;42.819840
6953;42.819840
6954;42.819840
6955;42.819840
6956;42.819840
6957;42.819840
6958;42.819840
6959;42.819840
6960;42.819840
6961;42.819840
6962;42.819840
6963;42.819840
6964;42.819840
6965;42.819840
6966;42.819840
6967;42.819840
6968;42.819840
6969;42.819840
6970;42.819840
6971;42.819840
6972;42.819840
6973;42.819840
6974;42.819840
6975;42.819840
6976;42.819840
6977;42.819840
6978;42.819840
6979;42.819840
6980;42.819840
6981;42.819840
6982;42.819840
6983;42.819840
6984;42.819840
6985;42.819840
6986;42.819840
6987;42.819840
6988;42.819840
6989;42.819840
6990;42.819840
6991;42.819840
6992;42.819840
6993;42.819840
6994;42.819840
6995;42.819840
6996;42.819840
6997;42.819840
6998;42.819840
6999;42.819840
7000;42.819840
7001;42.819840
7002;42.819840
7003;42.819840
7004;42.819840
7005;42.819840
7006;42.819840
7007;42.819840
7008;42.819840
7009;42.819840
7010;42.819840
7011;42.819840
7012;42.819840
7013;42.819840
7014;42.819840
7015;42.819840
7016;42.819840
7017;42.819840
7018;42.819840
7019;42.819840
7020;42.819840
7021;42.819840
7022;42.819840
7023;42.819840
7024;42.819840
7025;42.819840
7026;42.819840
7027;42.819840
7028;42.819840
7029;42.819840
7030;42.819840
7031;42.819840
7032;42.819840
7033;42.819840
7034;42.819840
7035;42.819840
7036;42.819840
7037;42.819840
7038;42.819840
7039;42.819840
7040;42.819840
7041;42.819840
7042;42.819840
7043;42.819840
7044;42.819840
7045;42.819840
7046;42.819840
7047;42.819840
7048;42.819840
7049;42.819840
7050;42.819840
7051;42.819840
7052;42.819840
7053;42.819840
7054;42.819840
7055;42.819840
7056;42.819840
7057;42.819840
7058;42.819840
7059;42.819840
7060;42.819840
7061;42.819840
7062;42.819840
7063;42.819840
7064;42.819840
7065;42.819840
7066;42.819840
7067;42.819840
7068;42.819840
7069;42.819840
7070;42.819840
7071;42.819840
7072;42.819840
7073;42.819840
7074;42.819840
7075;42.819840
7076;42.819840
7077;42.819840
7078;42.819840
7079;42.819840
7080;42.819840
7081;42.819840
7082;42.819840
7083;42.819840
7084;42.819840
7085;42.819840
7086;42.819840
7087;42.819840
7088;42.819840
7089;42.819840
7090;42.819840
7091;42.819840
7092;42.819840
7093;42.819840
7094;42.819840
7095;42.819840
7096;42.819840
7097;42.819840
7098;42.819840
7099;42.819840
7100;42.819840
7101;42.819840
7102;42.819840
7103;42.819840
7104;42.819840
7105;42.819840
7106;42.819840
7107;42.819840
7108;42.819840
7109;42.819840
7110;42.819840
7111;42.819840
