$Date;$Time;FH11_Z2C_TEMP_SP;FH11_Z2C_TEMP_PV;FH11_Z1C_TEMP_PV;FH11_Z3_TEMP_PV;FH11_Z2_TEMP_LT;FH11_Z2_TEMP_RT;FH11_PULL;FH11_Z2L_MIX_VLV_POS_PV;FH11_Z2R_MIX_VLV_POS_PV;FH11_Z2L_MIX_PRES_PV;FH11_Z2R_MIX_PRES_PV;FH11_Z2_CLN_VLV_POS_PV;FH11_Z2_WG_DMP_POS_PV
05/04/18;11:31:05;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.157407;1.374421;5.931713;4.546957
05/04/18;11:31:06;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.163194;1.380208;5.931713;4.546957
05/04/18;11:31:07;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.171875;1.388889;5.931713;4.546957
05/04/18;11:31:08;1186;1185.735;1186.386;1184.144;1187.037;1187.037;44.98286;31.27893;21.32523;1.160301;1.374421;5.931713;4.546957
05/04/18;11:31:09;1186;1185.735;1186.386;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.163194;1.377315;5.931713;4.546957
05/04/18;11:31:10;1186;1185.735;1186.386;1184.144;1187.037;1187.037;44.98286;31.27893;21.32523;1.163194;1.380208;5.931713;4.546957
05/04/18;11:31:11;1186;1185.735;1186.386;1184.144;1187.037;1187.037;44.98286;31.27893;21.32523;1.160301;1.374421;5.931713;4.546957
05/04/18;11:31:12;1186;1185.735;1186.386;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.160301;1.374421;5.931713;4.546957
05/04/18;11:31:13;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.168981;1.380208;5.931713;4.546957
05/04/18;11:31:14;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.157407;1.374421;5.931713;4.546957
05/04/18;11:31:15;1186;1185.88;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.168981;1.380208;5.931713;4.546957
05/04/18;11:31:16;1186;1185.735;1186.386;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.171875;1.391782;5.931713;4.546957
05/04/18;11:31:17;1186;1185.735;1186.386;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.163194;1.374421;5.931713;4.546957
05/04/18;11:31:18;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.157407;1.365741;5.931713;4.546957
05/04/18;11:31:19;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.168981;1.377315;5.931713;4.62963
05/04/18;11:31:20;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.154514;1.374421;5.931713;4.546957
05/04/18;11:31:21;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.168981;1.394676;5.931713;4.546957
05/04/18;11:31:22;1186;1185.735;1186.386;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.171875;1.385995;5.931713;4.546957
05/04/18;11:31:23;1186;1185.88;1186.531;1184.144;1187.037;1187.037;44.98286;31.27893;21.32523;1.160301;1.374421;5.931713;4.546957
05/04/18;11:31:24;1186;1185.735;1186.386;1184.144;1187.037;1187.037;44.98286;31.27893;21.32523;1.160301;1.362847;5.931713;4.546957
05/04/18;11:31:25;1186;1185.735;1186.386;1184.144;1187.037;1187.037;44.98286;31.27893;21.32523;1.171875;1.380208;5.931713;4.546957
05/04/18;11:31:26;1186;1185.735;1186.386;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.163194;1.374421;5.931713;4.546957
05/04/18;11:31:27;1186;1185.735;1186.531;1184.144;1187.037;1187.037;44.98286;31.27893;21.32523;1.171875;1.388889;5.931713;4.546957
05/04/18;11:31:28;1186;1185.735;1186.386;1184.144;1187.037;1187.037;44.98286;31.27893;21.32523;1.154514;1.371528;5.931713;4.546957
05/04/18;11:31:29;1186;1185.735;1186.386;1184.144;1187.037;1187.037;44.98286;31.27893;21.32523;1.174768;1.380208;5.931713;4.546957
05/04/18;11:31:30;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.177662;1.388889;5.931713;4.546957
05/04/18;11:31:31;1186;1185.735;1186.531;1184.144;1187.037;1187.037;44.98286;31.27893;21.32523;1.163194;1.380208;5.931713;4.546957
05/04/18;11:31:32;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.157407;1.371528;5.931713;4.546957
05/04/18;11:31:33;1186;1185.735;1186.386;1184.144;1187.037;1187.037;44.98286;31.27893;21.32523;1.163194;1.385995;5.931713;4.546957
05/04/18;11:31:34;1186;1185.735;1186.458;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.148727;1.371528;5.931713;4.546957
05/04/18;11:31:35;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.163194;1.380208;5.931713;4.546957
05/04/18;11:31:36;1186;1185.735;1186.531;1184.144;1187.037;1186.748;44.98286;31.27893;21.32523;1.174768;1.380208;5.931713;4.546957
05/04/18;11:31:37;1186;1185.735;1186.458;1184.144;1186.748;1186.748;44.98286;31.27893;21.32523;1.154514;1.359954;5.931713;4.546957
05/04/18;11:31:38;1186;1185.735;1186.386;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.163194;1.365741;5.931713;4.546957
05/04/18;11:31:39;1186;1185.735;1186.386;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.168981;1.374421;5.931713;4.546957
05/04/18;11:31:40;1186;1185.735;1186.386;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.154514;1.371528;5.931713;4.546957
05/04/18;11:31:41;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.171875;1.388889;5.931713;4.546957
05/04/18;11:31:42;1186;1185.735;1186.386;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.177662;1.391782;5.931713;4.546957
05/04/18;11:31:43;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.160301;1.365741;5.931713;4.546957
05/04/18;11:31:44;1186;1185.735;1186.386;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.163194;1.374421;5.931713;4.62963
05/04/18;11:31:45;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.168981;1.391782;5.931713;4.546957
05/04/18;11:31:46;1186;1185.735;1186.386;1184.144;1187.037;1187.037;44.98286;31.27893;21.32523;1.160301;1.362847;5.931713;4.546957
05/04/18;11:31:47;1186;1185.735;1186.386;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.163194;1.385995;5.931713;4.546957
05/04/18;11:31:48;1186;1185.735;1186.531;1184.144;1186.748;1186.748;44.98286;31.27893;21.32523;1.163194;1.385995;5.931713;4.546957
